Date,Count
2015/1/1,92
2015/1/2,513
2015/1/3,584
2015/1/4,46
2015/1/5,60
2015/1/6,43
2015/1/7,45
2015/1/8,53
2015/1/9,46
2015/1/10,38
2015/1/11,41
2015/1/12,246
2015/1/13,35
2015/1/14,36
2015/1/15,37
2015/1/16,38
2015/1/17,35
2015/1/18,51
2015/1/19,43
2015/1/20,47
2015/1/21,42
2015/1/22,44
2015/1/23,38
2015/1/24,64
2015/1/25,45
2015/1/26,38
2015/1/27,34
2015/1/28,33
2015/1/29,34
2015/1/30,39
2015/1/31,29
2015/2/1,34
2015/2/2,22
2015/2/3,46
2015/2/4,33
2015/2/5,33
2015/2/6,29
2015/2/7,21
2015/2/8,23
2015/2/9,24
2015/2/10,17
2015/2/11,34
2015/2/12,23
2015/2/13,20
2015/2/14,21
2015/2/15,15
2015/2/16,16
2015/2/17,6
2015/2/18,23
2015/2/19,28
2015/2/20,77
2015/2/21,120
2015/2/22,154
2015/2/23,195
2015/2/24,150
2015/2/25,159
2015/2/26,129
2015/2/27,109
2015/2/28,106
2015/3/1,80
2015/3/2,82
2015/3/3,58
2015/3/4,93
2015/3/5,78
2015/3/6,73
2015/3/7,66
2015/3/8,62
2015/3/9,88
2015/3/10,83
2015/3/11,102
2015/3/12,121
2015/3/13,76
