Date,Count
2015/1/1,6637
2015/1/2,10505
2015/1/3,14912
2015/1/4,8303
2015/1/5,7399
2015/1/6,6752
2015/1/7,7290
2015/1/8,7864
2015/1/9,9636
2015/1/10,8382
2015/1/11,8649
2015/1/12,10341
2015/1/13,7614
2015/1/14,8134
2015/1/15,8411
2015/1/16,10180
2015/1/17,8001
2015/1/18,8530
2015/1/19,7484
2015/1/20,7590
2015/1/21,8245
2015/1/22,8345
2015/1/23,8934
2015/1/24,7532
2015/1/25,8439
2015/1/26,7078
2015/1/27,7404
2015/1/28,7599
2015/1/29,7766
2015/1/30,8621
2015/1/31,7678
2015/2/1,8674
2015/2/2,7946
2015/2/3,8161
2015/2/4,7886
2015/2/5,8019
2015/2/6,9589
2015/2/7,7999
2015/2/8,8229
2015/2/9,8339
2015/2/10,8377
2015/2/11,7881
2015/2/12,8583
2015/2/13,7641
2015/2/14,6461
2015/2/15,6138
2015/2/16,5137
2015/2/17,3593
2015/2/18,1827
2015/2/19,2810
2015/2/20,5422
2015/2/21,6485
2015/2/22,7557
2015/2/23,9376
2015/2/24,10884
2015/2/25,9548
2015/2/26,10878
2015/2/27,11147
2015/2/28,12845
2015/3/1,12042
2015/3/2,11181
2015/3/3,10531
2015/3/4,10106
2015/3/5,9406
2015/3/6,11763
2015/3/7,10937
2015/3/8,11644
2015/3/9,9703
2015/3/10,10170
2015/3/11,9678
2015/3/12,11224
2015/3/13,12579
2015/3/14,10931
2015/3/15,11178
2015/3/16,10525
2015/3/17,9107
2015/3/18,9014
2015/3/19,9425
2015/3/20,10945
2015/3/21,9571
2015/3/22,10489
2015/3/23,9564
2015/3/25,9655
2015/3/26,10272
2015/3/27,11264
2015/3/28,10427
2015/3/29,10254
2015/4/1,9351
2015/4/2,10411
2015/4/3,14479
2015/4/4,10310
2015/4/5,10615
2015/4/6,12484
2015/4/7,9526
2015/4/8,9271
2015/4/9,9429
2015/4/10,10781
2015/4/11,9050
2015/4/12,9540
2015/4/13,8578
2015/4/14,8996
2015/4/15,9440
2015/4/16,9583
2015/4/17,10685
2015/4/18,9642
2015/4/19,9923
2015/4/20,9353
2015/4/21,9581
2015/4/22,9890
2015/4/23,10429
2015/4/24,10906
2015/4/25,10347
2015/4/26,10720
2015/4/27,9785
2015/4/28,9738
2015/4/29,11714
2015/4/30,11623
2015/5/1,8737
2015/5/2,10875
2015/5/3,13070
2015/5/4,10452
2015/5/5,9528
2015/5/6,8761
2015/5/7,9439
2015/5/8,9228
2015/5/9,8551
2015/5/10,9066
2015/5/11,8868
2015/5/12,8589
2015/5/13,8914
2015/5/14,9233
2015/5/15,9544
2015/5/16,8796
2015/5/17,9249
2015/5/18,8632
2015/5/19,9473
2015/5/20,9778
2015/5/21,9293
2015/5/22,9283
2015/5/23,9217
2015/5/24,10282
2015/5/25,9145
2015/5/26,8792
2015/5/27,9148
2015/5/28,9622
2015/5/29,10590
2015/5/30,9713
2015/5/31,10435
2015/6/1,8486
2015/6/2,8916
2015/6/3,9003
2015/6/4,9706
2015/6/5,11111
2015/6/6,10042
2015/6/7,10295
2015/6/8,9420
2015/6/9,9226
2015/6/10,9572
2015/6/11,9507
2015/6/12,9544
2015/6/13,8464
2015/6/14,9788
2015/6/15,8650
2015/6/16,8941
2015/6/17,9099
2015/6/18,8936
2015/6/19,10016
2015/6/20,7684
2015/6/21,9790
2015/6/22,11841
2015/6/23,9639
2015/6/24,9723
2015/6/25,9261
2015/6/26,9444
2015/6/27,8554
2015/6/28,10034
2015/6/29,8928
2015/6/30,9060
2015/7/1,9229
2015/7/2,9473
2015/7/3,9888
2015/7/4,9150
2015/7/5,10283
2015/7/6,9194
2015/7/7,9117
2015/7/8,9203
2015/7/9,9037
2015/7/10,8972
2015/7/11,8726
2015/7/12,9432
2015/7/13,8481
2015/7/14,8690
2015/7/15,8508
2015/7/16,8719
2015/7/17,8826
2015/7/18,7880
2015/7/19,9058
2015/7/20,7851
2015/7/21,8156
2015/7/22,7470
2015/7/23,13297
2015/7/24,7705
2015/7/25,7034
2015/7/27,7361
2015/7/28,7452
2015/7/29,6955
2015/7/30,7487
2015/7/31,7348
2015/8/1,6558
2015/8/2,7284
2015/8/3,6681
2015/8/4,6852
2015/8/5,6717
2015/8/6,6771
2015/8/7,7548
2015/8/8,7180
2015/8/9,8153
2015/8/10,8076
2015/8/11,7778
2015/8/12,7829
2015/8/13,7602
2015/8/14,8315
2015/8/15,8144
2015/8/16,9184
2015/8/17,8294
2015/8/18,9512
2015/8/19,9664
2015/8/20,9243
2015/8/21,9254
2015/8/22,9341
2015/8/23,10907
2015/8/24,10734
2015/8/25,11317
2015/8/27,11625
2015/8/28,11007
2015/8/29,11130
2015/8/30,11018
2015/8/31,9115
2015/9/1,10003
2015/9/2,11185
2015/9/3,10411
2015/9/4,11474
2015/9/5,12082
2015/9/6,11671
2015/9/7,10760
2015/9/8,9867
2015/9/9,9788
2015/9/10,10047
2015/9/11,11258
2015/9/12,10049
2015/9/13,10553
2015/9/14,8541
2015/9/15,9023
2015/9/16,9399
2015/9/17,9818
2015/9/18,10785
2015/9/19,9229
2015/9/20,10497
2015/9/21,9087
2015/9/22,9400
2015/9/23,9881
2015/9/24,10903
2015/9/25,13118
2015/9/26,9548
2015/9/27,9682
2015/9/28,9993
2015/9/29,10848
2015/9/30,10374
2015/10/1,9499
2015/10/2,9030
2015/10/3,10847
2015/10/4,12178
2015/10/5,12240
2015/10/6,12690
2015/10/7,12533
2015/10/8,9695
2015/10/9,9271
2015/10/10,9768
2015/10/11,9729
2015/10/12,8994
2015/10/13,8976
2015/10/14,9633
2015/10/15,10352
2015/10/16,12111
2015/10/17,10957
2015/10/18,10693
2015/10/19,9802
2015/10/20,9684
2015/10/21,10020
2015/10/22,10247
2015/10/23,12112
2015/10/24,9662
2015/10/25,10255
2015/10/26,8627
2015/10/27,8880
2015/10/28,9235
2015/10/29,9489
2015/10/30,11500
2015/11/1,9920
2015/11/2,8376
2015/11/3,8365
2015/11/4,8662
2015/11/5,9033
2015/11/6,10843
2015/11/7,8632
2015/11/8,10086
2015/11/9,8380
2015/11/10,8547
2015/11/11,8528
2015/11/12,8695
2015/11/13,10054
2015/11/14,8511
2015/11/15,9589
2015/11/16,7965
2015/11/17,8220
2015/11/18,8503
2015/11/19,9090
2015/11/20,10736
2015/11/21,9103
2015/11/22,9219
2015/11/23,8657
2015/11/24,8504
2015/11/25,8937
2015/11/26,9171
2015/11/27,11303
2015/11/28,9144
2015/11/29,9097
2015/11/30,8386
2015/12/1,9159
2015/12/2,8485
2015/12/3,8941
2015/12/4,10248
2015/12/5,7917
2015/12/6,9144
2015/12/7,7931
2015/12/8,7858
2015/12/9,8136
2015/12/10,8262
2015/12/11,9957
2015/12/12,7953
2015/12/13,9189
2015/12/14,7610
2015/12/15,7614
2015/12/16,8130
2015/12/17,8818
2015/12/18,9877
2015/12/19,8126
2015/12/20,8854
2015/12/21,7484
2015/12/22,7733
2015/12/23,8245
2015/12/24,8308
2015/12/25,9683
2015/12/26,7962
2015/12/27,8687
2015/12/28,7601
2015/12/29,7979
2015/12/30,9251
2015/12/31,11292
2016/1/1,7633
2016/1/2,8827
2016/1/3,11117
2016/1/4,8090
2016/1/5,7780
2016/1/6,7775
2016/1/7,7942
2016/1/8,9666
2016/1/9,8308
2016/1/10,9220
2016/1/11,8391
2016/1/12,8668
2016/1/13,8559
2016/1/14,9188
2016/1/15,10733
2016/1/16,8900
2016/1/17,9548
2016/1/18,8177
2016/1/19,9146
2016/1/20,9210
2016/1/21,9814
2016/1/22,10832
2016/1/23,8720
2016/1/24,8940
2016/1/25,7981
2016/1/26,8179
2016/1/27,8345
2016/1/28,9071
2016/1/29,9420
2016/1/30,8124
2016/1/31,8782
2016/2/1,8805
2016/2/2,9136
2016/2/3,8132
2016/2/4,7551
2016/2/5,6223
2016/2/6,4311
2016/2/7,1496
2016/2/8,2533
2016/2/9,4889
2016/2/10,6906
2016/2/11,8458
2016/2/12,10522
2016/2/13,12112
2016/2/14,11620
2016/2/15,11916
2016/2/16,10907
2016/2/17,10813
2016/2/18,11197
2016/2/20,10883
2016/2/21,10343
2016/2/22,9763
2016/2/23,12670
2016/2/24,11515
2016/2/25,11478
2016/2/26,12605
2016/2/27,12100
2016/2/28,12277
2016/2/29,10309
2016/3/1,9737
2016/3/2,9814
2016/3/3,10329
2016/3/4,12834
2016/3/5,10820
2016/3/6,10640
2016/3/7,9254
2016/3/8,8832
2016/3/9,9240
2016/3/10,10258
2016/3/11,11772
2016/3/12,9810
2016/3/13,10626
2016/3/14,8975
2016/3/15,9112
2016/3/16,9021
2016/3/17,9513
2016/3/18,10833
2016/3/19,9586
2016/3/20,9621
