Date,Count
2015/1/1,35
2015/1/2,49
2015/1/3,20
2015/1/4,15
2015/1/5,10
2015/1/6,20
2015/1/7,13
2015/1/8,20
2015/1/9,19
2015/1/10,11
2015/1/11,21
2015/1/12,21
2015/1/13,30
2015/1/14,34
2015/1/15,31
2015/1/16,26
2015/1/17,28
2015/1/18,18
2015/1/19,29
2015/1/20,14
2015/1/21,15
2015/1/22,16
2015/1/23,36
2015/1/24,35
2015/1/25,17
2015/1/26,12
2015/1/27,9
2015/1/28,14
2015/1/29,12
2015/1/30,15
2015/1/31,19
2015/2/1,16
2015/2/2,18
2015/2/3,9
2015/2/4,14
2015/2/5,25
2015/2/6,9
2015/2/7,14
2015/2/8,17
2015/2/9,12
2015/2/10,12
2015/2/11,12
2015/2/12,9
2015/2/13,16
2015/2/14,24
2015/2/15,19
2015/2/16,17
2015/2/17,6
2015/2/18,5
2015/2/19,6
2015/2/20,21
2015/2/21,19
2015/2/22,30
2015/2/23,60
2015/2/24,31
2015/2/25,30
2015/2/26,17
2015/2/27,25
2015/2/28,29
2015/3/1,27
2015/3/2,8
2015/3/3,13
2015/3/4,21
2015/3/5,17
2015/3/6,37
2015/3/7,18
2015/3/8,21
2015/3/9,22
2015/3/10,12
2015/3/11,7
2015/3/12,13
2015/3/13,17
2015/3/14,12
2015/3/15,13
2015/3/16,10
2015/3/17,14
2015/3/18,14
2015/3/19,19
2015/3/20,14
2015/3/21,5
2015/3/22,12
2015/3/23,19
2015/3/25,10
2015/3/26,20
2015/3/27,24
2015/3/28,17
2015/3/29,25
2015/4/1,18
2015/4/2,35
2015/4/3,39
2015/4/4,17
2015/4/5,32
2015/4/6,9
2015/4/7,13
2015/4/8,15
2015/4/9,15
2015/4/10,16
2015/4/11,16
2015/4/12,24
2015/4/13,14
2015/4/14,27
2015/4/15,13
2015/4/16,15
2015/4/17,8
2015/4/18,12
2015/4/19,24
2015/4/20,18
2015/4/21,17
2015/4/22,23
2015/4/23,15
2015/4/24,16
2015/4/25,22
2015/4/26,15
2015/4/27,22
2015/4/28,21
2015/4/29,54
2015/4/30,57
2015/5/1,19
2015/5/2,56
2015/5/3,19
2015/5/4,7
2015/5/5,13
2015/5/6,13
2015/5/7,10
2015/5/8,17
2015/5/9,21
2015/5/10,16
2015/5/11,21
2015/5/12,8
2015/5/13,11
2015/5/14,17
2015/5/15,27
2015/5/16,11
2015/5/17,11
2015/5/18,14
2015/5/19,6
2015/5/20,15
2015/5/21,14
2015/5/22,9
2015/5/23,3
2015/5/24,13
2015/5/25,15
2015/5/26,12
2015/5/27,8
2015/5/28,8
2015/5/29,15
2015/5/30,10
2015/5/31,18
2015/6/1,10
2015/6/2,18
2015/6/3,13
2015/6/4,16
2015/6/5,10
2015/6/6,11
2015/6/7,17
2015/6/8,11
2015/6/9,20
2015/6/10,11
2015/6/11,16
2015/6/12,10
2015/6/13,6
