Date,Count
2015/1/1,5720
2015/1/2,6239
2015/1/3,7555
2015/1/4,5178
2015/1/5,4893
2015/1/6,5162
2015/1/7,4783
2015/1/8,5654
2015/1/9,5544
2015/1/10,5703
2015/1/11,5398
2015/1/12,6021
2015/1/13,5674
2015/1/14,5644
2015/1/15,6189
2015/1/16,6699
2015/1/17,5983
2015/1/18,6003
2015/1/19,5897
2015/1/20,6141
2015/1/21,6816
2015/1/22,6644
2015/1/23,6638
2015/1/24,6595
2015/1/25,5949
2015/1/26,5545
2015/1/27,5253
2015/1/28,5666
2015/1/29,5274
2015/1/30,5436
2015/1/31,5793
2015/2/1,5624
2015/2/2,5091
2015/2/3,5291
2015/2/4,5248
2015/2/5,5293
2015/2/6,5660
2015/2/7,6189
2015/2/8,6192
2015/2/9,6292
2015/2/10,6709
2015/2/11,5969
2015/2/12,6399
2015/2/13,6732
2015/2/14,7150
2015/2/15,7151
2015/2/16,6835
2015/2/17,4868
2015/2/18,2200
2015/2/19,3103
2015/2/20,5368
2015/2/21,6259
2015/2/22,6408
2015/2/23,6828
2015/2/24,7235
2015/2/25,6712
2015/2/26,6994
2015/2/27,6296
2015/2/28,6480
2015/3/1,6339
2015/3/2,7490
2015/3/3,7528
2015/3/4,7567
2015/3/5,7086
2015/3/6,7716
2015/3/7,7431
2015/3/8,8294
2015/3/9,8677
2015/3/10,8622
2015/3/11,8310
2015/3/12,8184
2015/3/13,8065
2015/3/14,7807
2015/3/15,7676
2015/3/16,7780
2015/3/17,6942
2015/3/18,7275
2015/3/19,6922
2015/3/20,7084
2015/3/21,7140
2015/3/22,7448
2015/3/23,6921
2015/3/25,7212
2015/3/26,6837
2015/3/27,6896
2015/3/28,7306
2015/3/29,7003
2015/4/1,7225
2015/4/2,8630
2015/4/3,6794
2015/4/4,6899
2015/4/5,5802
2015/4/6,6229
2015/4/7,6559
2015/4/8,6176
2015/4/9,6621
2015/4/10,6656
2015/4/11,6306
2015/4/12,6459
2015/4/13,6234
2015/4/14,6705
2015/4/15,6572
2015/4/16,7224
2015/4/17,6743
2015/4/18,6795
2015/4/19,6876
2015/4/20,6704
2015/4/21,6278
2015/4/22,6773
2015/4/23,6765
2015/4/24,7294
2015/4/25,7255
2015/4/26,7310
2015/4/27,7675
2015/4/28,8341
2015/4/29,8625
2015/4/30,6250
2015/5/1,7690
2015/5/2,8035
2015/5/3,7181
2015/5/4,7262
2015/5/5,7188
2015/5/6,7269
2015/5/7,6781
2015/5/8,6920
2015/5/9,6815
2015/5/10,6991
2015/5/11,6672
2015/5/12,6344
2015/5/13,6783
2015/5/14,6837
2015/5/15,6444
2015/5/16,6859
2015/5/17,6740
2015/5/18,6525
2015/5/19,6827
2015/5/20,6873
2015/5/21,6795
2015/5/22,6094
2015/5/23,6903
2015/5/24,6379
2015/5/25,6029
2015/5/26,6011
2015/5/27,6246
2015/5/28,6648
2015/5/29,6668
2015/5/30,6143
2015/5/31,5983
2015/6/1,5732
2015/6/2,6001
2015/6/3,6025
2015/6/4,6111
2015/6/5,6222
2015/6/6,6226
2015/6/7,6321
2015/6/8,6062
2015/6/9,6274
2015/6/10,6112
2015/6/11,6420
2015/6/12,6297
2015/6/13,6336
2015/6/14,6553
2015/6/15,6627
2015/6/16,6541
2015/6/17,7041
2015/6/18,7441
2015/6/19,5807
2015/6/20,6536
2015/6/21,7385
2015/6/22,6718
2015/6/23,6737
2015/6/24,6726
2015/6/25,6853
2015/6/26,6815
2015/6/27,7180
2015/6/28,7005
2015/6/29,6768
2015/6/30,7034
2015/7/1,7453
2015/7/2,7614
2015/7/3,7963
2015/7/4,8063
2015/7/5,7669
2015/7/6,7708
2015/7/7,7804
2015/7/8,7746
2015/7/9,7875
2015/7/10,6707
2015/7/11,7260
2015/7/12,7123
2015/7/13,7827
2015/7/14,7246
2015/7/15,6573
2015/7/16,7056
2015/7/17,6108
2015/7/18,7524
2015/7/19,6980
2015/7/20,7355
2015/7/21,7475
2015/7/22,7211
2015/7/23,9281
2015/7/24,5848
2015/7/25,7692
2015/7/27,6718
2015/7/28,7272
2015/7/29,7231
2015/7/30,6834
2015/7/31,5400
2015/8/1,6834
2015/8/2,6159
2015/8/3,7048
2015/8/4,7400
2015/8/5,7048
2015/8/6,7006
2015/8/7,5624
2015/8/8,6578
2015/8/9,6277
2015/8/10,6944
2015/8/11,6995
2015/8/12,6756
2015/8/13,6842
2015/8/14,5467
2015/8/15,7035
2015/8/16,6905
2015/8/17,7577
2015/8/18,7428
2015/8/19,7497
2015/8/20,7057
2015/8/21,5930
2015/8/22,7235
2015/8/23,7305
2015/8/24,8009
2015/8/25,8113
2015/8/27,8910
2015/8/28,8339
2015/8/29,8693
2015/8/30,7947
2015/8/31,6955
2015/9/1,7227
2015/9/2,6297
2015/9/3,6699
2015/9/4,7838
2015/9/5,6940
2015/9/6,6721
2015/9/7,6479
2015/9/8,6448
2015/9/9,6916
2015/9/10,6769
2015/9/11,7450
2015/9/12,7086
2015/9/13,7122
2015/9/14,6618
2015/9/15,6524
2015/9/16,6484
2015/9/17,6276
2015/9/18,6404
2015/9/19,6355
2015/9/20,6859
2015/9/21,6702
2015/9/22,7123
2015/9/23,7503
2015/9/24,8833
2015/9/25,8386
2015/9/26,8869
2015/9/27,6878
2015/9/28,8119
2015/9/29,10471
2015/9/30,7511
2015/10/1,7585
2015/10/2,7944
2015/10/3,8806
2015/10/4,8640
2015/10/5,8423
2015/10/6,7276
2015/10/7,6996
2015/10/8,6452
2015/10/9,6209
2015/10/10,6664
2015/10/11,6413
2015/10/12,6306
2015/10/13,6621
2015/10/14,6879
2015/10/15,7384
2015/10/16,7040
2015/10/17,7221
2015/10/18,7374
2015/10/19,7180
2015/10/20,6891
2015/10/21,6764
2015/10/22,6566
2015/10/23,7052
2015/10/24,6558
2015/10/25,6418
2015/10/26,6283
2015/10/27,6195
2015/10/28,6657
2015/10/29,6827
2015/10/30,7363
2015/11/1,6367
2015/11/2,6048
2015/11/3,6288
2015/11/4,6228
2015/11/5,6261
2015/11/6,6790
2015/11/7,5987
2015/11/8,6218
2015/11/9,6040
2015/11/10,6019
2015/11/11,5627
2015/11/12,5951
2015/11/13,6533
2015/11/14,6125
2015/11/15,6298
2015/11/16,6195
2015/11/17,6088
2015/11/18,5990
2015/11/19,6416
2015/11/20,7084
2015/11/21,6559
2015/11/22,6146
2015/11/23,6123
2015/11/24,6196
2015/11/25,6298
2015/11/26,6829
2015/11/27,6719
2015/11/28,5868
2015/11/29,6077
2015/11/30,6167
2015/12/1,6352
2015/12/2,5945
2015/12/3,5992
2015/12/4,6384
2015/12/5,5208
2015/12/6,5729
2015/12/7,5582
2015/12/8,5527
2015/12/9,5486
2015/12/10,5795
2015/12/11,5858
2015/12/12,5519
2015/12/13,5663
2015/12/14,5378
2015/12/15,5322
2015/12/16,6194
2015/12/17,5954
2015/12/18,5899
2015/12/19,5518
2015/12/20,5360
2015/12/21,5151
2015/12/22,5322
2015/12/23,5960
2015/12/24,5506
2015/12/25,5986
2015/12/26,5684
2015/12/27,5501
2015/12/28,5823
2015/12/29,6332
2015/12/30,7118
2015/12/31,7286
2016/1/1,5824
2016/1/2,5839
2016/1/3,6496
2016/1/4,6013
2016/1/5,5726
2016/1/6,5613
2016/1/7,5893
2016/1/8,6311
2016/1/9,6226
2016/1/10,6090
2016/1/11,6177
2016/1/12,6670
2016/1/13,6444
2016/1/14,7287
2016/1/15,8168
2016/1/16,7920
2016/1/17,7012
2016/1/18,6574
2016/1/19,6753
2016/1/20,7351
2016/1/21,7335
2016/1/22,7326
2016/1/23,7204
2016/1/24,6107
2016/1/25,6456
2016/1/26,6140
2016/1/27,6424
2016/1/28,6650
2016/1/29,7985
2016/1/30,8218
2016/1/31,7467
2016/2/1,7119
2016/2/2,8269
2016/2/3,8551
2016/2/4,8107
2016/2/5,7567
2016/2/6,5778
2016/2/7,2255
2016/2/8,2901
2016/2/9,5232
2016/2/10,6833
2016/2/11,6980
2016/2/12,7982
2016/2/13,7916
2016/2/14,7587
2016/2/15,7664
2016/2/16,7662
2016/2/17,7721
2016/2/18,7774
2016/2/20,8360
2016/2/21,8339
2016/2/22,7150
2016/2/23,8637
2016/2/24,8469
2016/2/25,9242
2016/2/26,9504
2016/2/27,9715
2016/2/28,9300
2016/2/29,8957
2016/3/1,8383
2016/3/2,8115
2016/3/3,8031
2016/3/4,8039
2016/3/5,7317
2016/3/6,7721
2016/3/7,7209
2016/3/8,7026
2016/3/9,6821
2016/3/10,7249
2016/3/11,7946
2016/3/12,6983
2016/3/13,7580
2016/3/14,6909
2016/3/15,7047
2016/3/16,6956
2016/3/17,7362
2016/3/18,7767
2016/3/19,7015
2016/3/20,6628
