Date,Count
2015/1/1,1167
2015/1/2,969
2015/1/3,849
2015/1/4,596
2015/1/5,662
2015/1/6,666
2015/1/7,608
2015/1/8,735
2015/1/9,963
2015/1/10,769
2015/1/11,829
2015/1/12,778
2015/1/13,676
2015/1/14,804
2015/1/15,847
2015/1/16,1082
2015/1/17,909
2015/1/18,819
2015/1/19,767
2015/1/20,791
2015/1/21,895
2015/1/22,880
2015/1/23,996
2015/1/24,1004
2015/1/25,897
2015/1/26,735
2015/1/27,774
2015/1/28,784
2015/1/29,884
2015/1/30,909
2015/1/31,836
2015/2/1,784
2015/2/2,646
2015/2/3,624
2015/2/4,692
2015/2/5,686
2015/2/6,882
2015/2/7,789
2015/2/8,752
2015/2/9,787
2015/2/10,829
2015/2/11,659
2015/2/12,751
2015/2/13,824
2015/2/14,898
2015/2/15,842
2015/2/16,925
2015/2/17,765
2015/2/18,319
2015/2/19,321
2015/2/20,652
2015/2/21,781
2015/2/22,624
2015/2/23,774
2015/2/24,895
2015/2/25,862
2015/2/26,841
2015/2/27,736
2015/2/28,853
2015/3/1,769
2015/3/2,860
2015/3/3,884
2015/3/4,981
2015/3/5,764
2015/3/6,897
2015/3/7,863
2015/3/8,903
2015/3/9,851
2015/3/10,903
2015/3/11,798
2015/3/12,831
2015/3/13,968
2015/3/14,949
2015/3/15,1374
2015/3/16,855
2015/3/17,741
2015/3/18,735
2015/3/19,791
2015/3/20,1165
2015/3/21,1008
2015/3/22,931
2015/3/23,823
2015/3/25,873
2015/3/26,801
2015/3/27,1054
2015/3/28,1116
2015/3/29,1004
2015/4/1,722
2015/4/2,1018
2015/4/3,2117
2015/4/4,1453
2015/4/5,1022
2015/4/6,851
2015/4/7,745
2015/4/8,733
2015/4/9,804
2015/4/10,1041
2015/4/11,909
2015/4/12,867
2015/4/13,763
2015/4/14,881
2015/4/15,919
2015/4/16,815
2015/4/17,1193
2015/4/18,979
2015/4/19,876
2015/4/20,877
2015/4/21,882
2015/4/22,855
2015/4/23,900
2015/4/24,1014
2015/4/25,944
2015/4/26,941
2015/4/27,971
2015/4/28,1021
2015/4/29,1403
2015/4/30,1927
2015/5/1,1303
2015/5/2,1219
2015/5/3,1238
2015/5/4,898
2015/5/5,869
2015/5/6,844
2015/5/7,826
2015/5/8,1209
2015/5/9,1060
2015/5/10,883
2015/5/11,811
2015/5/12,862
2015/5/13,858
2015/5/14,904
2015/5/15,1385
2015/5/16,1508
2015/5/17,1386
2015/5/18,1007
2015/5/19,923
2015/5/20,803
2015/5/21,975
2015/5/22,1382
2015/5/23,1248
2015/5/24,904
2015/5/25,848
2015/5/26,792
2015/5/27,850
2015/5/28,926
2015/5/29,1405
2015/5/30,1622
2015/5/31,975
2015/6/1,765
2015/6/2,750
2015/6/3,739
2015/6/4,806
2015/6/5,1227
2015/6/6,1080
2015/6/7,935
2015/6/8,845
2015/6/9,795
2015/6/10,732
2015/6/11,819
2015/6/12,1138
2015/6/13,904
2015/6/14,824
2015/6/15,825
2015/6/16,840
2015/6/17,918
2015/6/18,1187
2015/6/19,2057
2015/6/20,1291
2015/6/21,990
2015/6/22,858
2015/6/23,857
2015/6/24,858
2015/6/25,939
2015/6/26,1107
2015/6/27,940
2015/6/28,912
2015/6/29,921
2015/6/30,838
2015/7/1,907
2015/7/2,998
2015/7/3,1381
2015/7/4,1205
2015/7/5,1002
2015/7/6,1049
2015/7/7,1053
2015/7/8,1216
2015/7/9,1053
2015/7/10,1060
2015/7/11,1094
2015/7/12,960
2015/7/13,1041
2015/7/14,1149
2015/7/15,996
2015/7/16,1152
2015/7/17,1135
2015/7/18,1061
2015/7/19,1145
2015/7/20,952
2015/7/21,1086
2015/7/22,969
2015/7/23,1263
2015/7/24,1019
2015/7/25,961
2015/7/27,932
2015/7/28,932
2015/7/29,905
2015/7/30,928
2015/7/31,1080
2015/8/1,909
2015/8/2,942
2015/8/3,994
2015/8/4,926
2015/8/5,867
2015/8/6,1005
2015/8/7,967
2015/8/8,926
2015/8/9,889
2015/8/10,987
2015/8/11,958
2015/8/12,968
2015/8/13,977
2015/8/14,1004
2015/8/15,827
2015/8/16,1001
2015/8/17,861
2015/8/18,961
2015/8/19,931
2015/8/20,945
2015/8/21,962
2015/8/22,891
2015/8/23,1055
2015/8/24,1024
2015/8/25,976
2015/8/27,1092
2015/8/28,1071
2015/8/29,989
2015/8/30,895
2015/8/31,805
2015/9/1,872
2015/9/2,1272
2015/9/3,936
2015/9/4,820
2015/9/5,780
2015/9/6,654
2015/9/7,823
2015/9/8,804
2015/9/9,787
2015/9/10,856
2015/9/11,1150
2015/9/12,1021
2015/9/13,1055
2015/9/14,819
2015/9/15,832
2015/9/16,898
2015/9/17,898
2015/9/18,1128
2015/9/19,930
2015/9/20,928
2015/9/21,823
2015/9/22,871
2015/9/23,901
2015/9/24,1065
2015/9/25,2030
2015/9/26,1717
2015/9/27,783
2015/9/28,942
2015/9/29,1048
2015/9/30,1865
2015/10/1,1572
2015/10/2,1164
2015/10/3,1073
2015/10/4,930
2015/10/5,866
2015/10/6,865
2015/10/7,857
2015/10/8,655
2015/10/9,833
2015/10/10,879
2015/10/11,800
2015/10/12,797
2015/10/13,820
2015/10/14,841
2015/10/15,912
2015/10/16,1369
2015/10/17,1235
2015/10/18,1143
2015/10/19,916
2015/10/20,885
2015/10/21,918
2015/10/22,884
2015/10/23,1248
2015/10/24,1184
2015/10/25,1119
2015/10/26,802
2015/10/27,855
2015/10/28,863
2015/10/29,912
2015/10/30,1536
2015/11/1,1073
2015/11/2,878
2015/11/3,830
2015/11/4,850
2015/11/5,855
2015/11/6,1237
2015/11/7,1068
2015/11/8,873
2015/11/9,802
2015/11/10,878
2015/11/11,866
2015/11/12,888
2015/11/13,1302
2015/11/14,1137
2015/11/15,872
2015/11/16,883
2015/11/17,868
2015/11/18,840
2015/11/19,835
2015/11/20,1339
2015/11/21,1087
2015/11/22,967
2015/11/23,808
2015/11/24,696
2015/11/25,833
2015/11/26,907
2015/11/27,1274
2015/11/28,1143
2015/11/29,814
2015/11/30,1028
2015/12/1,791
2015/12/2,704
2015/12/3,918
2015/12/4,1277
2015/12/5,970
2015/12/6,821
2015/12/7,827
2015/12/8,790
2015/12/9,842
2015/12/10,959
2015/12/11,1215
2015/12/12,1041
2015/12/13,821
2015/12/14,799
2015/12/15,815
2015/12/16,769
2015/12/17,930
2015/12/18,1120
2015/12/19,987
2015/12/20,797
2015/12/21,781
2015/12/22,767
2015/12/23,792
2015/12/24,896
2015/12/25,1071
2015/12/26,1008
2015/12/27,922
2015/12/28,858
2015/12/29,910
2015/12/30,1137
2015/12/31,2314
2016/1/1,1379
2016/1/2,994
2016/1/3,956
2016/1/4,818
2016/1/5,778
2016/1/6,696
2016/1/7,806
2016/1/8,962
2016/1/9,855
2016/1/10,796
2016/1/11,893
2016/1/12,863
2016/1/13,888
2016/1/14,917
2016/1/15,995
2016/1/16,897
2016/1/17,756
2016/1/18,847
2016/1/19,798
2016/1/20,899
2016/1/21,875
2016/1/22,1063
2016/1/23,755
2016/1/24,585
2016/1/25,774
2016/1/26,869
2016/1/27,814
2016/1/28,558
2016/1/29,712
2016/1/30,695
2016/1/31,632
2016/2/1,600
2016/2/2,719
2016/2/3,762
2016/2/4,880
2016/2/5,1061
2016/2/6,811
2016/2/7,249
2016/2/8,296
2016/2/9,494
2016/2/10,665
2016/2/11,506
2016/2/12,603
2016/2/13,799
2016/2/14,773
2016/2/15,614
2016/2/16,725
2016/2/17,690
2016/2/18,757
2016/2/20,782
2016/2/21,689
2016/2/22,738
2016/2/23,735
2016/2/24,764
2016/2/25,705
2016/2/26,951
2016/2/27,898
2016/2/28,884
2016/2/29,760
2016/3/1,634
2016/3/2,679
2016/3/3,741
2016/3/4,1038
2016/3/5,967
2016/3/6,891
2016/3/7,772
2016/3/8,757
2016/3/9,776
2016/3/10,1490
2016/3/11,1581
2016/3/12,1487
2016/3/13,946
2016/3/14,846
2016/3/15,874
2016/3/16,801
2016/3/17,1024
2016/3/18,1300
2016/3/19,1111
2016/3/20,750
