Date,Count
2015/1/1,3
2015/1/2,60
2015/1/3,48
2015/1/4,6
2015/1/5,4
2015/1/6,3
2015/1/7,7
2015/1/8,13
2015/1/9,7
2015/1/10,7
2015/1/11,9
2015/1/12,23
2015/1/13,6
2015/1/14,4
2015/1/15,2
2015/1/16,4
2015/1/17,11
2015/1/18,2
2015/1/19,4
2015/1/20,6
2015/1/21,10
2015/1/22,8
2015/1/23,6
2015/1/24,18
2015/1/25,9
2015/1/26,3
2015/1/28,1
2015/1/29,1
2015/1/30,7
2015/1/31,7
2015/2/1,1
2015/2/2,3
2015/2/3,1
2015/2/4,4
2015/2/5,12
2015/2/6,1
2015/2/7,7
2015/2/9,9
2015/2/10,4
2015/2/11,3
2015/2/12,1
2015/2/13,4
2015/2/14,2
2015/2/15,5
2015/2/16,6
2015/2/17,2
2015/2/18,4
2015/2/19,1
2015/2/20,3
2015/2/21,4
2015/2/22,7
2015/2/23,12
2015/2/24,19
2015/2/25,16
2015/2/26,13
2015/2/27,10
2015/2/28,5
2015/3/1,3
2015/3/2,5
2015/3/3,4
2015/3/4,30
2015/3/5,32
2015/3/6,32
2015/3/7,18
2015/3/8,5
2015/3/9,2
2015/3/10,9
2015/3/11,6
2015/3/12,5
2015/3/13,5
