Date,Count
2015/1/1,39
2015/1/2,20
2015/1/3,54
2015/1/4,33
2015/1/5,22
2015/1/6,19
2015/1/7,13
2015/1/8,22
2015/1/9,25
2015/1/10,19
2015/1/11,26
2015/1/12,21
2015/1/13,27
2015/1/14,24
2015/1/15,35
2015/1/16,25
2015/1/17,22
2015/1/18,26
2015/1/19,15
2015/1/20,26
2015/1/21,40
2015/1/22,31
2015/1/23,27
2015/1/24,31
2015/1/25,29
2015/1/26,21
2015/1/27,28
2015/1/28,36
2015/1/29,22
2015/1/30,30
2015/1/31,30
2015/2/1,48
2015/2/2,27
2015/2/3,22
2015/2/4,39
2015/2/5,21
2015/2/6,35
2015/2/7,37
2015/2/8,28
2015/2/9,31
2015/2/10,27
2015/2/11,20
2015/2/12,34
2015/2/13,21
2015/2/14,27
2015/2/15,12
2015/2/16,28
2015/2/17,24
2015/2/18,28
2015/2/19,29
2015/2/20,40
2015/2/21,20
2015/2/22,28
2015/2/23,25
2015/2/24,28
2015/2/25,34
2015/2/26,29
2015/2/27,30
2015/2/28,22
2015/3/1,22
2015/3/2,27
2015/3/3,26
2015/3/4,37
2015/3/5,42
2015/3/6,28
2015/3/7,10
2015/3/8,10
2015/3/9,16
2015/3/10,35
2015/3/11,35
2015/3/12,31
2015/3/13,51
2015/3/14,25
2015/3/15,46
2015/3/16,25
2015/3/17,29
2015/3/18,23
2015/3/19,31
2015/3/20,25
2015/3/21,46
2015/3/22,57
2015/3/23,22
2015/3/25,22
2015/3/26,27
2015/3/27,39
2015/3/28,42
2015/3/29,51
2015/4/1,36
2015/4/2,31
2015/4/3,14
2015/4/4,14
2015/4/5,19
2015/4/6,17
2015/4/7,27
2015/4/8,17
2015/4/9,21
2015/4/10,23
2015/4/11,18
2015/4/12,35
2015/4/13,28
2015/4/14,26
2015/4/15,72
2015/4/16,47
2015/4/17,73
2015/4/18,29
2015/4/19,35
2015/4/20,27
2015/4/21,18
2015/4/22,24
2015/4/23,31
2015/4/24,30
2015/4/25,42
2015/4/26,34
2015/4/27,28
2015/4/28,26
2015/4/29,35
2015/4/30,9
2015/5/1,10
2015/5/2,51
2015/5/3,12
2015/5/4,27
2015/5/5,35
2015/5/6,45
2015/5/7,18
2015/5/8,21
2015/5/9,21
2015/5/10,24
2015/5/11,19
2015/5/12,18
2015/5/13,24
2015/5/14,9
2015/5/15,18
2015/5/16,17
2015/5/17,44
2015/5/18,22
2015/5/19,11
2015/5/20,13
2015/5/21,3
2015/5/22,8
2015/5/23,16
2015/5/24,25
2015/5/25,2
2015/5/26,13
2015/5/27,5
2015/5/28,5
2015/5/29,8
2015/5/30,12
2015/5/31,8
2015/6/1,18
2015/6/2,14
2015/6/3,20
2015/6/4,11
2015/6/5,4
2015/6/6,10
2015/6/7,13
2015/6/8,11
2015/6/9,13
2015/6/10,9
2015/6/11,6
2015/6/12,3
2015/6/13,8
2015/6/14,13
2015/6/15,4
2015/6/16,6
2015/6/17,16
2015/6/18,3
2015/6/19,1
2015/6/21,34
2015/6/22,40
2015/6/23,8
2015/6/24,12
2015/6/25,12
2015/6/26,6
2015/6/27,14
2015/6/28,6
2015/6/29,8
2015/6/30,8
2015/7/1,11
2015/7/2,17
2015/7/3,13
2015/7/4,16
2015/7/5,26
2015/7/6,23
2015/7/7,26
2015/7/8,12
2015/7/9,12
2015/7/10,4
2015/7/11,18
2015/7/12,9
2015/7/13,3
2015/7/14,14
2015/7/15,6
2015/7/16,14
2015/7/17,6
2015/7/18,13
2015/7/19,6
2015/7/20,7
2015/7/21,16
2015/7/22,7
2015/7/23,12
2015/7/24,4
2015/7/25,10
2015/7/27,8
2015/7/28,5
2015/7/29,8
2015/7/30,19
2015/7/31,2
2015/8/1,5
2015/8/3,9
2015/8/4,13
2015/8/5,10
2015/8/6,6
2015/8/7,1
2015/8/8,23
2015/8/9,6
2015/8/10,9
2015/8/11,5
2015/8/12,3
2015/8/13,7
2015/8/14,7
2015/8/15,1
2015/8/16,5
2015/8/17,3
2015/8/18,3
2015/8/19,12
2015/8/20,6
2015/8/21,2
2015/8/22,1
2015/8/23,2
2015/8/24,4
2015/8/25,4
2015/8/27,10
2015/8/28,2
2015/8/29,3
2015/8/30,27
2015/8/31,28
2015/9/1,13
2015/9/2,3
2015/9/3,5
2015/9/4,24
2015/9/5,25
2015/9/6,23
2015/9/7,14
2015/9/8,7
2015/9/9,21
2015/9/10,15
2015/9/11,22
2015/9/12,16
2015/9/13,61
2015/9/14,30
2015/9/15,29
2015/9/16,14
2015/9/17,34
2015/9/18,27
2015/9/19,38
2015/9/20,26
2015/9/21,22
2015/9/22,23
2015/9/23,26
2015/9/24,37
2015/9/25,41
2015/9/26,21
2015/9/27,59
2015/9/28,41
2015/9/29,39
2015/9/30,14
2015/10/1,9
2015/10/2,5
2015/10/3,25
2015/10/4,43
2015/10/5,54
2015/10/6,23
2015/10/7,22
2015/10/8,35
2015/10/9,26
2015/10/10,24
2015/10/11,20
2015/10/12,34
2015/10/13,37
2015/10/14,27
2015/10/15,46
2015/10/16,41
2015/10/17,46
2015/10/18,30
2015/10/19,47
2015/10/20,24
2015/10/21,13
2015/10/22,15
2015/10/23,27
2015/10/24,57
2015/10/25,27
2015/10/26,34
2015/10/27,24
2015/10/28,14
2015/10/29,34
2015/10/30,30
2015/11/1,69
2015/11/2,38
2015/11/3,34
2015/11/4,22
2015/11/5,28
2015/11/6,40
2015/11/7,32
2015/11/8,22
2015/11/9,14
2015/11/10,36
2015/11/11,33
2015/11/12,23
2015/11/13,34
2015/11/14,23
2015/11/15,47
2015/11/16,29
2015/11/17,25
2015/11/18,20
2015/11/19,40
2015/11/20,42
2015/11/21,44
2015/11/22,37
2015/11/23,23
2015/11/24,26
2015/11/25,27
2015/11/26,22
2015/11/27,35
2015/11/28,58
2015/11/29,52
2015/11/30,50
2015/12/1,17
2015/12/2,21
2015/12/3,28
2015/12/4,33
2015/12/5,27
2015/12/6,54
2015/12/7,35
2015/12/8,37
2015/12/9,30
2015/12/10,40
2015/12/11,31
2015/12/12,37
2015/12/13,33
2015/12/14,41
2015/12/15,26
2015/12/16,22
2015/12/17,43
2015/12/18,29
2015/12/19,25
2015/12/20,38
2015/12/21,29
2015/12/22,18
2015/12/23,28
2015/12/24,31
2015/12/25,22
2015/12/26,41
2015/12/27,52
2015/12/28,27
2015/12/29,38
2015/12/30,32
2015/12/31,60
2016/1/1,35
2016/1/2,31
2016/1/3,66
2016/1/4,35
2016/1/5,43
2016/1/6,21
2016/1/7,34
2016/1/8,33
2016/1/9,23
2016/1/10,57
2016/1/11,25
2016/1/12,29
2016/1/13,22
2016/1/14,42
2016/1/15,48
2016/1/16,47
2016/1/17,56
2016/1/18,17
2016/1/19,23
2016/1/20,42
2016/1/21,28
2016/1/22,27
2016/1/23,43
2016/1/24,46
2016/1/25,53
2016/1/26,45
2016/1/27,52
2016/1/28,41
2016/1/29,65
2016/1/30,55
2016/1/31,37
2016/2/1,37
2016/2/2,32
2016/2/3,13
2016/2/4,17
2016/2/5,11
2016/2/6,25
2016/2/7,34
2016/2/8,37
2016/2/9,52
2016/2/10,35
2016/2/11,27
2016/2/12,47
2016/2/13,33
2016/2/14,28
2016/2/15,20
2016/2/16,26
2016/2/17,20
2016/2/18,24
2016/2/20,47
2016/2/21,50
2016/2/22,45
2016/2/23,34
2016/2/24,27
2016/2/25,21
2016/2/26,30
2016/2/27,30
2016/2/28,28
2016/2/29,13
2016/3/1,13
2016/3/2,32
2016/3/3,28
2016/3/4,47
2016/3/5,35
2016/3/6,37
2016/3/7,26
2016/3/8,23
2016/3/9,30
2016/3/10,26
2016/3/11,32
2016/3/12,18
2016/3/13,37
2016/3/14,19
2016/3/15,40
2016/3/16,40
2016/3/17,30
2016/3/18,52
2016/3/19,49
2016/3/20,45
