Date,Count
2015/1/1,70
2015/1/2,173
2015/1/3,132
2015/1/4,24
2015/1/5,26
2015/1/6,41
2015/1/7,62
2015/1/8,106
2015/1/9,148
2015/1/10,101
2015/1/11,176
2015/1/12,100
2015/1/13,24
2015/1/14,19
2015/1/15,21
2015/1/16,22
2015/1/17,41
2015/1/18,30
2015/1/19,19
2015/1/20,13
2015/1/21,17
2015/1/22,14
2015/1/23,17
2015/1/24,30
2015/1/25,8
2015/1/26,11
2015/1/27,16
2015/1/28,8
2015/1/29,26
2015/1/30,22
2015/1/31,45
2015/2/1,37
2015/2/2,17
2015/2/3,27
2015/2/4,12
2015/2/5,29
2015/2/6,32
2015/2/7,28
2015/2/8,24
2015/2/9,29
2015/2/10,19
2015/2/11,25
2015/2/12,24
2015/2/13,19
2015/2/14,14
2015/2/15,10
2015/2/16,5
2015/2/17,2
2015/2/18,23
2015/2/19,74
2015/2/20,50
2015/2/21,54
2015/2/22,57
2015/2/23,98
2015/2/24,55
2015/2/25,36
2015/2/26,47
2015/2/27,45
2015/2/28,40
2015/3/1,32
2015/3/2,21
2015/3/3,25
2015/3/4,30
2015/3/5,82
2015/3/6,102
2015/3/7,80
2015/3/8,28
2015/3/9,20
2015/3/10,35
2015/3/11,28
2015/3/12,30
2015/3/13,108
2015/3/14,79
2015/3/15,25
2015/3/16,32
2015/3/17,18
2015/3/18,25
2015/3/19,43
2015/3/20,73
2015/3/21,74
2015/3/22,22
2015/3/23,26
2015/3/25,18
2015/3/26,51
2015/3/27,64
2015/3/28,102
2015/3/29,28
2015/4/1,32
2015/4/2,140
2015/4/3,318
2015/4/4,203
2015/4/5,179
2015/4/6,37
2015/4/7,32
2015/4/8,27
2015/4/9,37
2015/4/10,60
2015/4/11,73
2015/4/12,32
2015/4/13,22
2015/4/14,29
2015/4/15,33
2015/4/16,45
2015/4/17,46
2015/4/18,48
2015/4/19,31
2015/4/20,25
2015/4/21,22
2015/4/22,19
2015/4/23,26
2015/4/24,54
2015/4/25,66
2015/4/26,55
2015/4/27,31
2015/4/28,44
2015/4/29,112
2015/4/30,233
2015/5/1,100
2015/5/2,233
2015/5/3,79
2015/5/4,61
2015/5/5,45
2015/5/6,47
2015/5/7,47
2015/5/8,63
2015/5/9,81
2015/5/10,31
2015/5/11,32
2015/5/12,54
2015/5/13,33
2015/5/14,41
2015/5/15,72
2015/5/16,96
2015/5/17,45
2015/5/18,25
2015/5/19,31
2015/5/20,24
2015/5/21,33
2015/5/22,66
2015/5/23,74
2015/5/24,24
2015/5/25,22
2015/5/26,25
2015/5/27,25
2015/5/28,46
2015/5/29,100
2015/5/30,106
2015/5/31,40
2015/6/1,42
2015/6/2,30
2015/6/3,27
2015/6/4,32
2015/6/5,48
2015/6/6,71
2015/6/7,25
2015/6/8,39
2015/6/9,24
2015/6/10,37
2015/6/11,84
2015/6/12,78
2015/6/13,89
2015/6/14,42
2015/6/15,39
2015/6/16,30
2015/6/17,27
2015/6/18,33
2015/6/19,117
2015/6/20,111
2015/6/21,143
2015/6/22,33
2015/6/23,48
2015/6/24,17
2015/6/25,31
2015/6/26,74
2015/6/27,74
2015/6/28,62
2015/6/29,33
2015/6/30,59
2015/7/1,88
2015/7/2,58
2015/7/3,62
2015/7/4,72
2015/7/5,57
2015/7/6,53
2015/7/7,49
2015/7/8,24
2015/7/9,56
2015/7/10,42
2015/7/11,75
2015/7/12,47
2015/7/13,45
2015/7/14,52
2015/7/15,29
2015/7/16,75
2015/7/17,151
2015/7/18,171
2015/7/19,76
2015/7/20,54
2015/7/21,44
2015/7/22,60
2015/7/23,195
2015/7/24,58
2015/7/25,83
2015/7/27,47
2015/7/28,38
2015/7/29,38
2015/7/30,43
2015/7/31,63
2015/8/1,79
2015/8/2,64
2015/8/3,48
2015/8/4,56
2015/8/5,52
2015/8/6,40
2015/8/7,80
2015/8/8,79
2015/8/9,42
2015/8/10,59
