Date,Count
2015/1/1,86
2015/1/2,72
2015/1/3,102
2015/1/4,100
2015/1/5,189
2015/1/6,147
2015/1/7,302
2015/1/8,430
2015/1/9,233
2015/1/10,127
2015/1/11,25
2015/1/12,29
2015/1/13,23
2015/1/14,23
2015/1/15,23
2015/1/16,45
2015/1/17,24
2015/1/18,28
2015/1/19,20
2015/1/20,17
2015/1/21,19
2015/1/22,43
2015/1/23,27
2015/1/24,37
2015/1/25,21
2015/1/26,19
2015/1/27,4
2015/1/28,15
2015/1/29,18
2015/1/30,37
2015/1/31,22
2015/2/1,28
2015/2/2,24
2015/2/3,21
2015/2/4,26
2015/2/5,32
2015/2/6,51
2015/2/7,36
2015/2/8,41
2015/2/9,53
2015/2/10,51
2015/2/11,40
2015/2/12,88
2015/2/13,80
2015/2/14,83
2015/2/15,42
2015/2/16,11
2015/2/17,9
2015/2/18,29
2015/2/19,17
2015/2/20,26
2015/2/21,22
2015/2/22,30
2015/2/23,21
2015/2/24,30
2015/2/25,27
2015/2/26,27
2015/2/27,27
2015/2/28,17
2015/3/1,25
2015/3/2,18
2015/3/3,13
2015/3/4,23
2015/3/5,41
2015/3/6,43
2015/3/7,17
2015/3/8,13
2015/3/9,27
2015/3/10,38
2015/3/11,26
2015/3/12,118
2015/3/13,95
