Date,Count
2015/1/1,34
2015/1/2,74
2015/1/3,79
2015/1/4,12
2015/1/5,14
2015/1/6,24
2015/1/7,19
2015/1/8,26
2015/1/9,18
2015/1/10,30
2015/1/11,14
2015/1/12,22
2015/1/13,35
2015/1/14,38
2015/1/15,30
2015/1/16,36
2015/1/17,36
2015/1/18,24
2015/1/19,13
2015/1/20,10
2015/1/21,13
2015/1/22,42
2015/1/23,18
2015/1/24,22
2015/1/25,22
2015/1/26,16
2015/1/27,13
2015/1/28,10
2015/1/29,21
2015/1/30,23
2015/1/31,25
2015/2/1,20
2015/2/2,14
2015/2/3,16
2015/2/4,11
2015/2/5,14
2015/2/6,17
2015/2/7,22
2015/2/8,22
2015/2/9,19
2015/2/10,8
2015/2/11,11
2015/2/12,9
2015/2/13,14
2015/2/14,26
2015/2/15,19
2015/2/16,24
2015/2/17,19
2015/2/18,4
2015/2/19,22
2015/2/20,40
2015/2/21,19
2015/2/22,27
2015/2/23,56
2015/2/24,50
2015/2/25,31
2015/2/26,27
2015/2/27,32
2015/2/28,23
2015/3/1,33
2015/3/2,17
2015/3/3,39
2015/3/4,16
2015/3/5,46
2015/3/6,47
2015/3/7,57
2015/3/8,23
2015/3/9,22
2015/3/10,18
2015/3/11,13
2015/3/12,37
2015/3/13,9
2015/3/14,22
2015/3/15,17
2015/3/16,13
2015/3/17,11
2015/3/18,12
2015/3/19,22
2015/3/20,18
2015/3/21,20
2015/3/22,23
2015/3/23,14
2015/3/25,14
2015/3/26,18
2015/3/27,17
2015/3/28,31
2015/3/29,19
2015/4/1,31
2015/4/2,53
2015/4/3,40
2015/4/4,56
2015/4/5,45
2015/4/6,19
2015/4/7,25
2015/4/8,12
2015/4/9,40
2015/4/10,17
2015/4/11,21
2015/4/12,17
2015/4/13,13
2015/4/14,11
2015/4/15,10
2015/4/16,36
2015/4/17,34
2015/4/18,30
2015/4/19,10
2015/4/20,22
2015/4/21,13
2015/4/22,13
2015/4/23,33
2015/4/24,19
2015/4/25,18
2015/4/26,17
2015/4/27,48
2015/4/28,48
2015/4/29,70
2015/4/30,51
2015/5/1,31
