Date,Count
2015/1/1,23
2015/1/2,47
2015/1/3,78
2015/1/4,12
2015/1/5,11
2015/1/6,17
2015/1/7,27
2015/1/8,39
2015/1/9,34
2015/1/10,20
2015/1/11,21
2015/1/12,36
2015/1/13,23
2015/1/14,40
2015/1/15,31
2015/1/16,68
2015/1/17,37
2015/1/18,32
2015/1/19,24
2015/1/20,49
2015/1/21,44
2015/1/22,28
2015/1/23,39
2015/1/24,31
2015/1/25,18
2015/1/26,10
2015/1/27,11
2015/1/28,13
2015/1/29,39
2015/1/30,37
2015/1/31,49
2015/2/1,20
2015/2/2,12
2015/2/3,17
2015/2/4,9
2015/2/5,15
2015/2/6,22
2015/2/7,27
2015/2/8,15
2015/2/9,15
2015/2/10,8
2015/2/11,17
2015/2/12,24
2015/2/13,41
2015/2/14,51
2015/2/15,72
2015/2/16,56
2015/2/17,15
2015/2/18,5
2015/2/19,13
2015/2/20,43
2015/2/21,14
2015/2/22,32
2015/2/23,42
2015/2/24,58
2015/2/25,31
2015/2/26,55
2015/2/27,51
2015/2/28,33
2015/3/1,22
2015/3/2,28
2015/3/3,30
2015/3/4,27
2015/3/5,46
2015/3/6,125
2015/3/7,112
2015/3/8,55
2015/3/9,26
2015/3/10,21
2015/3/11,22
2015/3/12,19
2015/3/13,20
2015/3/14,23
2015/3/15,17
2015/3/16,15
2015/3/17,10
2015/3/18,11
2015/3/19,27
2015/3/20,19
2015/3/21,26
2015/3/22,25
2015/3/23,24
2015/3/25,25
2015/3/26,22
2015/3/27,29
2015/3/28,23
2015/3/29,16
2015/4/1,36
2015/4/2,62
2015/4/3,100
2015/4/4,28
2015/4/5,63
2015/4/6,23
2015/4/7,20
2015/4/8,15
2015/4/9,16
2015/4/10,21
2015/4/11,30
2015/4/12,36
2015/4/13,13
2015/4/14,16
2015/4/15,20
2015/4/16,25
2015/4/17,15
2015/4/18,24
2015/4/19,17
2015/4/20,14
2015/4/21,27
2015/4/22,24
2015/4/23,27
2015/4/24,25
2015/4/25,31
2015/4/26,34
2015/4/27,34
2015/4/28,87
2015/4/29,99
2015/4/30,93
2015/5/1,38
2015/5/2,71
2015/5/3,41
2015/5/4,21
2015/5/5,41
2015/5/6,30
2015/5/7,45
2015/5/8,34
2015/5/9,60
2015/5/10,12
2015/5/11,21
2015/5/12,15
2015/5/13,17
2015/5/14,28
2015/5/15,19
2015/5/16,32
2015/5/17,23
2015/5/18,14
2015/5/19,22
2015/5/20,34
2015/5/21,31
2015/5/22,18
2015/5/23,21
2015/5/24,7
2015/5/25,18
2015/5/26,19
2015/5/27,11
2015/5/28,26
2015/5/29,33
2015/5/30,13
2015/5/31,35
2015/6/1,9
2015/6/2,17
2015/6/3,8
2015/6/4,19
2015/6/5,17
2015/6/6,44
2015/6/7,13
2015/6/8,13
2015/6/9,13
2015/6/10,17
2015/6/11,17
2015/6/12,20
2015/6/13,18
2015/6/14,18
2015/6/15,18
2015/6/16,20
2015/6/17,24
2015/6/18,62
2015/6/19,95
2015/6/20,24
2015/6/21,30
2015/6/22,21
2015/6/23,16
2015/6/24,25
2015/6/25,13
2015/6/26,25
2015/6/27,22
2015/6/28,15
2015/6/29,17
2015/6/30,13
2015/7/1,14
2015/7/2,20
2015/7/3,27
2015/7/4,19
2015/7/5,31
2015/7/6,13
2015/7/7,40
2015/7/8,35
2015/7/9,40
2015/7/10,45
2015/7/11,21
2015/7/12,24
2015/7/13,14
2015/7/14,30
2015/7/15,41
2015/7/16,38
2015/7/17,64
2015/7/18,22
2015/7/19,16
2015/7/20,18
2015/7/21,17
2015/7/22,17
2015/7/23,62
2015/7/24,25
2015/7/25,19
2015/7/27,6
2015/7/28,21
2015/7/29,21
2015/7/30,26
2015/7/31,22
2015/8/1,18
2015/8/2,8
2015/8/3,10
2015/8/4,20
2015/8/5,24
2015/8/6,14
2015/8/7,24
2015/8/8,8
2015/8/9,17
2015/8/10,29
2015/8/11,8
2015/8/12,11
2015/8/13,19
2015/8/14,12
2015/8/15,30
2015/8/16,26
2015/8/17,11
2015/8/18,24
2015/8/19,33
2015/8/20,23
2015/8/21,24
2015/8/22,28
2015/8/23,15
2015/8/24,19
2015/8/25,32
2015/8/27,18
2015/8/28,28
2015/8/29,41
2015/8/30,12
2015/8/31,15
2015/9/1,15
2015/9/2,50
2015/9/3,20
2015/9/4,4
2015/9/5,16
2015/9/6,12
2015/9/7,13
2015/9/8,6
2015/9/9,6
2015/9/10,15
2015/9/11,18
2015/9/12,20
2015/9/13,11
2015/9/14,14
2015/9/15,10
2015/9/16,13
2015/9/17,14
2015/9/18,3
2015/9/19,9
2015/9/20,11
2015/9/21,16
2015/9/22,7
2015/9/23,16
2015/9/24,41
2015/9/25,101
2015/9/26,47
2015/9/27,23
2015/9/28,28
2015/9/29,72
2015/9/30,131
2015/10/1,49
2015/10/2,50
2015/10/3,51
2015/10/4,48
2015/10/5,88
2015/10/6,83
2015/10/7,13
2015/10/8,26
2015/10/9,11
2015/10/10,22
2015/10/11,13
2015/10/12,6
2015/10/13,5
2015/10/14,13
2015/10/15,12
2015/10/16,12
2015/10/17,20
2015/10/18,14
2015/10/19,10
2015/10/20,6
2015/10/21,6
2015/10/22,12
2015/10/23,8
2015/10/24,17
2015/10/25,7
2015/10/26,21
2015/10/27,9
2015/10/28,10
2015/10/29,18
2015/10/30,10
2015/11/1,8
2015/11/2,19
2015/11/3,8
2015/11/4,8
2015/11/5,9
2015/11/6,12
2015/11/7,15
2015/11/8,21
2015/11/9,12
2015/11/10,9
2015/11/11,8
2015/11/12,14
2015/11/13,15
2015/11/14,20
2015/11/15,9
2015/11/16,10
2015/11/17,12
2015/11/18,9
2015/11/19,18
2015/11/20,15
2015/11/21,25
2015/11/22,13
2015/11/23,15
2015/11/24,11
2015/11/25,3
2015/11/26,14
2015/11/27,18
2015/11/28,20
2015/11/29,6
2015/11/30,2
2015/12/1,8
2015/12/2,8
2015/12/3,12
2015/12/4,8
2015/12/5,20
2015/12/6,4
2015/12/7,8
2015/12/8,4
2015/12/9,9
2015/12/10,10
2015/12/11,10
2015/12/12,16
2015/12/13,12
2015/12/14,5
2015/12/15,7
2015/12/16,3
2015/12/17,5
2015/12/18,9
2015/12/19,14
2015/12/20,10
2015/12/22,2
2015/12/23,11
2015/12/24,9
2015/12/25,6
2015/12/26,8
2015/12/27,7
2015/12/28,12
2015/12/29,28
2015/12/30,53
2015/12/31,45
2016/1/1,31
2016/1/2,19
2016/1/3,10
2016/1/4,13
2016/1/5,12
2016/1/6,21
2016/1/7,6
2016/1/8,44
2016/1/9,25
2016/1/10,10
2016/1/11,13
2016/1/12,31
2016/1/13,11
2016/1/14,25
2016/1/15,57
2016/1/16,45
2016/1/17,17
2016/1/18,13
2016/1/19,20
2016/1/20,24
2016/1/21,43
2016/1/22,48
2016/1/23,18
2016/1/24,20
2016/1/25,10
2016/1/26,12
2016/1/27,16
2016/1/28,23
2016/1/29,17
2016/1/30,27
2016/1/31,17
2016/2/1,9
2016/2/2,10
2016/2/3,32
2016/2/4,52
2016/2/5,54
2016/2/6,12
2016/2/8,7
2016/2/9,28
2016/2/10,14
2016/2/11,15
2016/2/12,26
2016/2/13,57
2016/2/14,33
2016/2/15,19
2016/2/16,41
2016/2/17,17
2016/2/18,8
2016/2/20,16
2016/2/21,6
2016/2/22,15
2016/2/23,18
2016/2/24,12
2016/2/25,21
2016/2/26,41
2016/2/27,39
2016/2/28,15
2016/2/29,15
2016/3/1,16
2016/3/2,23
2016/3/3,59
2016/3/4,63
2016/3/5,37
2016/3/6,8
2016/3/7,9
2016/3/8,3
2016/3/9,10
2016/3/10,12
2016/3/11,8
2016/3/12,21
2016/3/13,9
2016/3/14,9
2016/3/15,10
2016/3/16,15
2016/3/17,14
2016/3/18,11
2016/3/19,49
2016/3/20,5
