Date,Count
2015/1/1,1160
2015/1/2,821
2015/1/3,940
2015/1/4,735
2015/1/5,503
2015/1/6,537
2015/1/7,542
2015/1/8,648
2015/1/9,793
2015/1/10,665
2015/1/11,728
2015/1/12,748
2015/1/13,586
2015/1/14,729
2015/1/15,864
2015/1/16,1104
2015/1/17,959
2015/1/18,822
2015/1/19,663
2015/1/20,710
2015/1/21,700
2015/1/22,746
2015/1/23,968
2015/1/24,993
2015/1/25,710
2015/1/26,681
2015/1/27,654
2015/1/28,738
2015/1/29,708
2015/1/30,1031
2015/1/31,801
2015/2/1,785
2015/2/2,569
2015/2/3,582
2015/2/4,566
2015/2/5,553
2015/2/6,719
2015/2/7,610
2015/2/8,660
2015/2/9,688
2015/2/10,619
2015/2/11,617
2015/2/12,653
2015/2/13,848
2015/2/14,1031
2015/2/15,1164
2015/2/16,1277
2015/2/17,1052
2015/2/18,344
2015/2/19,306
2015/2/20,411
2015/2/21,425
2015/2/22,407
2015/2/23,481
2015/2/24,503
2015/2/25,485
2015/2/26,454
2015/2/27,560
2015/2/28,522
2015/3/1,524
2015/3/2,573
2015/3/3,669
2015/3/4,636
2015/3/5,637
2015/3/6,618
2015/3/7,718
2015/3/8,762
2015/3/9,731
2015/3/10,675
2015/3/11,654
2015/3/12,677
2015/3/13,1043
2015/3/14,908
2015/3/15,906
2015/3/16,654
2015/3/17,605
2015/3/18,576
2015/3/19,658
2015/3/20,995
2015/3/21,755
2015/3/22,823
2015/3/23,719
2015/3/25,633
2015/3/26,662
2015/3/27,848
2015/3/28,755
2015/3/29,889
2015/4/1,777
2015/4/2,1058
2015/4/3,1864
2015/4/4,1265
2015/4/5,983
2015/4/6,976
2015/4/7,656
2015/4/8,553
2015/4/9,722
2015/4/10,790
2015/4/11,757
2015/4/12,886
2015/4/13,639
2015/4/14,611
2015/4/15,649
2015/4/16,709
2015/4/17,849
2015/4/18,793
2015/4/19,739
2015/4/20,676
2015/4/21,646
2015/4/22,733
2015/4/23,740
2015/4/24,851
2015/4/25,753
2015/4/26,759
2015/4/27,777
2015/4/28,891
2015/4/29,1419
2015/4/30,1816
2015/5/1,1296
2015/5/2,928
2015/5/3,882
2015/5/4,761
2015/5/5,972
2015/5/6,658
2015/5/7,750
2015/5/8,863
2015/5/9,748
2015/5/10,714
2015/5/11,668
2015/5/12,691
2015/5/13,668
2015/5/14,827
2015/5/15,766
2015/5/16,847
2015/5/17,753
2015/5/18,681
2015/5/19,757
2015/5/20,828
2015/5/21,974
2015/5/22,892
2015/5/23,863
2015/5/24,796
2015/5/25,653
2015/5/26,719
2015/5/27,689
2015/5/28,797
2015/5/29,897
2015/5/30,920
2015/5/31,1051
2015/6/1,711
2015/6/2,679
2015/6/3,693
2015/6/4,700
2015/6/5,1063
2015/6/6,868
2015/6/7,933
2015/6/8,697
2015/6/9,702
2015/6/10,707
2015/6/11,683
2015/6/12,835
2015/6/13,771
2015/6/14,847
2015/6/15,709
2015/6/16,663
2015/6/17,831
2015/6/18,1069
2015/6/19,1628
2015/6/20,895
2015/6/21,984
2015/6/22,841
2015/6/23,769
2015/6/24,733
2015/6/25,763
2015/6/26,1052
2015/6/27,792
2015/6/28,912
2015/6/29,763
2015/6/30,703
2015/7/1,775
2015/7/2,836
2015/7/3,946
2015/7/4,966
2015/7/5,849
2015/7/6,793
2015/7/7,930
2015/7/8,813
2015/7/9,945
2015/7/10,994
2015/7/11,901
2015/7/12,928
2015/7/13,803
2015/7/14,803
2015/7/15,881
2015/7/16,883
2015/7/17,939
2015/7/18,897
2015/7/19,822
2015/7/20,805
2015/7/21,768
2015/7/22,714
2015/7/23,782
2015/7/24,749
2015/7/25,746
2015/7/27,699
2015/7/28,692
2015/7/29,677
2015/7/30,737
2015/7/31,695
2015/8/1,607
2015/8/2,675
2015/8/3,666
2015/8/4,703
2015/8/5,633
2015/8/6,615
2015/8/7,783
2015/8/8,766
2015/8/9,706
2015/8/10,667
2015/8/11,715
2015/8/12,762
2015/8/13,705
2015/8/14,755
2015/8/15,766
2015/8/16,753
2015/8/17,802
2015/8/18,833
2015/8/19,856
2015/8/20,816
2015/8/21,744
2015/8/22,718
2015/8/23,851
2015/8/24,788
2015/8/25,843
