Date,Count
2015/1/1,1312
2015/1/2,1596
2015/1/3,2809
2015/1/4,1486
2015/1/5,698
2015/1/6,701
2015/1/7,706
2015/1/8,756
2015/1/9,926
2015/1/10,943
2015/1/11,978
2015/1/12,1063
2015/1/13,871
2015/1/14,1026
2015/1/15,1028
2015/1/16,1113
2015/1/17,868
2015/1/18,1153
2015/1/19,931
2015/1/20,820
2015/1/21,830
2015/1/22,917
2015/1/23,1098
2015/1/24,921
2015/1/25,962
2015/1/26,748
2015/1/27,768
2015/1/28,714
2015/1/29,739
2015/1/30,901
2015/1/31,682
2015/2/1,855
2015/2/2,651
2015/2/3,687
2015/2/4,717
2015/2/5,667
2015/2/6,835
2015/2/7,731
2015/2/8,813
2015/2/9,795
2015/2/10,725
2015/2/11,697
2015/2/12,648
2015/2/13,701
2015/2/14,894
2015/2/15,736
2015/2/16,835
2015/2/17,749
2015/2/18,259
2015/2/19,375
2015/2/20,617
2015/2/21,824
2015/2/22,704
2015/2/23,1035
2015/2/24,1155
2015/2/25,993
2015/2/26,1211
2015/2/27,1151
2015/2/28,1951
2015/3/1,3363
2015/3/2,2283
2015/3/3,2835
2015/3/4,2726
2015/3/5,2786
2015/3/6,3931
2015/3/7,3864
2015/3/8,1874
2015/3/9,870
2015/3/10,944
2015/3/11,896
2015/3/12,992
2015/3/13,1296
2015/3/14,1317
2015/3/15,1374
2015/3/16,933
2015/3/17,916
2015/3/18,893
2015/3/19,888
2015/3/20,1300
2015/3/21,936
2015/3/22,1356
2015/3/23,863
2015/3/25,896
2015/3/26,946
2015/3/27,1176
2015/3/28,1102
2015/3/29,1346
2015/4/1,893
2015/4/2,1182
2015/4/3,2938
2015/4/4,1404
2015/4/5,1563
2015/4/6,2094
2015/4/7,1044
2015/4/8,861
2015/4/9,899
2015/4/10,1228
2015/4/11,1029
2015/4/12,1167
2015/4/13,836
2015/4/14,910
2015/4/15,931
2015/4/16,987
2015/4/17,1330
2015/4/18,1052
2015/4/19,1318
2015/4/20,891
2015/4/21,885
2015/4/22,959
2015/4/23,1013
2015/4/24,1210
2015/4/25,1167
2015/4/26,1297
2015/4/27,1052
2015/4/28,1211
2015/4/29,1759
2015/4/30,2195
2015/5/1,1240
2015/5/2,1723
2015/5/3,1964
2015/5/4,1037
2015/5/5,961
2015/5/6,1050
2015/5/7,1165
2015/5/8,1278
2015/5/9,1266
2015/5/10,1314
2015/5/11,850
2015/5/12,934
2015/5/13,1001
2015/5/14,939
2015/5/15,1608
2015/5/16,1333
2015/5/17,1538
2015/5/18,965
2015/5/19,1024
2015/5/20,934
2015/5/21,1143
2015/5/22,1412
2015/5/23,1097
2015/5/24,1454
2015/5/25,922
2015/5/26,872
2015/5/27,951
