Date,Count
2015/1/1,10
2015/1/2,5
2015/1/3,3
2015/1/4,3
2015/1/5,3
2015/1/7,2
2015/1/8,1
2015/1/9,3
2015/1/10,3
2015/1/11,2
2015/1/12,1
2015/1/13,4
2015/1/14,4
2015/1/15,4
2015/1/16,4
2015/1/17,10
2015/1/18,6
2015/1/19,4
2015/1/20,4
2015/1/21,4
2015/1/22,5
2015/1/23,7
2015/1/24,7
2015/1/25,3
2015/1/26,5
2015/1/27,6
2015/1/28,4
2015/1/29,4
2015/1/30,2
2015/1/31,12
2015/2/1,5
2015/2/2,4
2015/2/3,3
2015/2/4,6
2015/2/6,4
2015/2/7,7
2015/2/8,6
2015/2/9,7
2015/2/10,1
2015/2/11,1
2015/2/12,2
2015/2/13,2
2015/2/14,2
2015/2/16,3
2015/2/18,8
2015/2/19,5
2015/2/20,3
2015/2/21,9
2015/2/22,6
2015/2/23,11
2015/2/24,8
2015/2/25,1
2015/2/26,2
2015/2/27,5
2015/2/28,10
2015/3/1,5
2015/3/2,2
2015/3/3,3
2015/3/4,21
2015/3/5,11
2015/3/6,9
2015/3/7,10
2015/3/8,14
2015/3/9,6
2015/3/10,1
2015/3/11,3
2015/3/12,3
2015/3/13,1
