Date,Count
2015/1/1,1553
2015/1/2,2186
2015/1/3,4797
2015/1/4,1947
2015/1/5,1133
2015/1/6,1091
2015/1/7,1145
2015/1/8,1243
2015/1/9,1558
2015/1/10,1500
2015/1/11,1466
2015/1/12,1221
2015/1/13,1294
2015/1/14,1457
2015/1/15,1442
2015/1/16,1703
2015/1/17,1419
2015/1/18,1647
2015/1/19,1207
2015/1/20,1130
2015/1/21,1315
2015/1/22,1205
2015/1/23,1539
2015/1/24,1231
2015/1/25,1534
2015/1/26,1150
2015/1/27,1077
2015/1/28,1132
2015/1/29,1204
2015/1/30,1308
2015/1/31,1083
2015/2/1,1291
2015/2/2,952
2015/2/3,1030
2015/2/4,1119
2015/2/5,1108
2015/2/6,1294
2015/2/7,1065
2015/2/8,1350
2015/2/9,1224
2015/2/10,1137
2015/2/11,983
2015/2/12,1162
2015/2/13,1092
2015/2/14,968
2015/2/15,790
2015/2/16,674
2015/2/17,583
2015/2/18,363
2015/2/19,557
2015/2/20,1153
2015/2/21,1645
2015/2/22,2007
2015/2/23,2797
2015/2/24,4081
2015/2/25,2287
2015/2/26,2204
2015/2/27,1881
2015/2/28,2072
2015/3/1,2120
2015/3/2,1951
2015/3/3,1701
2015/3/4,1599
2015/3/5,2107
2015/3/6,4560
2015/3/7,4039
2015/3/8,3768
2015/3/9,1712
2015/3/10,1817
2015/3/11,1594
2015/3/12,1598
2015/3/13,1920
2015/3/14,1673
2015/3/15,1773
2015/3/16,1395
2015/3/17,1262
2015/3/18,1352
2015/3/19,1455
2015/3/20,2082
2015/3/21,1752
2015/3/22,1847
2015/3/23,1375
2015/3/25,1485
2015/3/26,1610
2015/3/27,2010
2015/3/28,1600
2015/3/29,1861
2015/4/1,1383
2015/4/2,1721
2015/4/3,3359
2015/4/4,2215
2015/4/5,2721
2015/4/6,4732
2015/4/7,1924
2015/4/8,1485
2015/4/9,1650
2015/4/10,2227
2015/4/11,1696
2015/4/12,1809
2015/4/13,1353
2015/4/14,1459
2015/4/15,1628
2015/4/16,1846
2015/4/17,2358
2015/4/18,1696
2015/4/19,1893
2015/4/20,1479
2015/4/21,1561
2015/4/22,1647
2015/4/23,1671
2015/4/24,2325
2015/4/25,1841
2015/4/26,2441
2015/4/27,1922
2015/4/28,2149
2015/4/29,2745
2015/4/30,4462
2015/5/1,2731
2015/5/2,3686
2015/5/3,6361
2015/5/4,2947
2015/5/5,1928
2015/5/6,1600
2015/5/7,1809
2015/5/8,2244
2015/5/9,1960
2015/5/10,2329
2015/5/11,1502
2015/5/12,1660
2015/5/13,1570
2015/5/14,1984
2015/5/15,2692
2015/5/16,2127
2015/5/17,2452
2015/5/18,1563
2015/5/19,1651
2015/5/20,1616
2015/5/21,2109
2015/5/22,2771
2015/5/23,2222
2015/5/24,2251
2015/5/25,1671
2015/5/26,1725
2015/5/27,1831
2015/5/28,2122
2015/5/29,2772
2015/5/30,2290
