Date,Count
2015/1/1,417
2015/1/2,343
2015/1/3,354
2015/1/4,324
2015/1/5,346
2015/1/6,404
2015/1/7,390
2015/1/8,355
2015/1/9,387
2015/1/10,402
2015/1/11,421
2015/1/12,378
2015/1/13,320
2015/1/14,389
2015/1/15,378
2015/1/16,440
2015/1/17,399
2015/1/18,367
2015/1/19,405
2015/1/20,423
2015/1/21,474
2015/1/22,588
2015/1/23,588
2015/1/24,546
2015/1/25,430
2015/1/26,395
2015/1/27,363
2015/1/28,406
2015/1/29,373
2015/1/30,402
2015/1/31,429
2015/2/1,387
2015/2/2,328
2015/2/3,309
2015/2/4,358
2015/2/5,368
2015/2/6,417
2015/2/7,456
2015/2/8,437
2015/2/9,450
2015/2/10,462
2015/2/11,361
2015/2/12,404
2015/2/13,404
2015/2/14,459
2015/2/15,486
2015/2/16,520
2015/2/17,319
2015/2/18,176
2015/2/19,293
2015/2/20,525
2015/2/21,585
2015/2/22,480
2015/2/23,451
2015/2/24,561
2015/2/25,460
2015/2/26,644
2015/2/27,534
2015/2/28,515
2015/3/1,611
2015/3/2,641
2015/3/3,617
2015/3/4,673
2015/3/5,410
2015/3/6,506
2015/3/7,365
2015/3/8,520
2015/3/9,510
2015/3/10,572
2015/3/11,590
2015/3/12,537
2015/3/13,479
2015/3/14,484
2015/3/15,559
2015/3/16,554
2015/3/17,457
2015/3/18,452
2015/3/19,516
2015/3/20,428
2015/3/21,430
2015/3/22,495
2015/3/23,494
2015/3/25,431
2015/3/26,416
2015/3/27,468
2015/3/28,506
2015/3/29,472
2015/4/1,570
2015/4/2,594
2015/4/3,404
2015/4/4,454
2015/4/5,433
2015/4/6,312
2015/4/7,440
2015/4/8,373
2015/4/9,399
2015/4/10,478
2015/4/11,436
2015/4/12,457
2015/4/13,391
2015/4/14,413
2015/4/15,380
2015/4/16,421
2015/4/17,384
2015/4/18,405
2015/4/19,373
2015/4/20,460
2015/4/21,345
2015/4/22,410
2015/4/23,374
2015/4/24,469
2015/4/25,462
2015/4/26,423
2015/4/27,493
2015/4/28,662
2015/4/29,565
2015/4/30,452
2015/5/1,457
2015/5/2,565
2015/5/3,402
2015/5/4,403
2015/5/5,423
2015/5/6,415
2015/5/7,380
2015/5/8,404
2015/5/9,452
2015/5/10,371
2015/5/11,491
2015/5/12,392
2015/5/13,413
2015/5/14,477
2015/5/15,356
2015/5/16,522
2015/5/17,449
2015/5/18,446
2015/5/19,478
2015/5/20,411
2015/5/21,430
2015/5/22,369
2015/5/23,455
2015/5/24,371
2015/5/25,398
2015/5/26,388
2015/5/27,301
2015/5/28,463
2015/5/29,407
2015/5/30,475
2015/5/31,353
2015/6/1,376
2015/6/2,447
2015/6/3,342
2015/6/4,384
2015/6/5,389
2015/6/6,402
2015/6/7,387
2015/6/8,406
2015/6/9,452
2015/6/10,406
2015/6/11,371
2015/6/12,407
2015/6/13,513
2015/6/14,425
2015/6/15,435
2015/6/16,421
2015/6/17,457
2015/6/18,505
2015/6/19,384
2015/6/20,521
2015/6/21,507
2015/6/22,302
2015/6/23,433
2015/6/24,504
2015/6/25,423
2015/6/26,417
2015/6/27,424
2015/6/28,440
2015/6/29,433
2015/6/30,412
2015/7/1,492
2015/7/2,494
2015/7/3,511
2015/7/4,535
2015/7/5,444
2015/7/6,525
2015/7/7,555
2015/7/8,526
2015/7/9,493
2015/7/10,401
2015/7/11,411
2015/7/12,392
2015/7/13,434
2015/7/14,486
2015/7/15,463
2015/7/16,383
2015/7/17,336
2015/7/18,394
2015/7/19,388
2015/7/20,448
2015/7/21,425
2015/7/22,374
2015/7/23,502
2015/7/24,283
2015/7/25,328
2015/7/27,354
2015/7/28,399
2015/7/29,364
2015/7/30,328
2015/7/31,271
2015/8/1,292
2015/8/2,297
2015/8/3,359
2015/8/4,369
2015/8/5,386
2015/8/6,354
2015/8/7,232
2015/8/8,426
2015/8/9,408
2015/8/10,409
2015/8/11,467
2015/8/12,413
2015/8/13,408
2015/8/14,268
2015/8/15,376
2015/8/16,287
2015/8/17,418
2015/8/18,420
2015/8/19,403
2015/8/20,403
2015/8/21,316
2015/8/22,398
2015/8/23,421
2015/8/24,417
