Date,Count
2015/1/1,135
2015/1/2,43
2015/1/3,59
2015/1/4,37
2015/1/5,15
2015/1/6,30
2015/1/7,21
2015/1/8,45
2015/1/9,33
2015/1/10,57
2015/1/11,42
2015/1/12,47
2015/1/13,61
2015/1/14,44
2015/1/15,73
2015/1/16,55
2015/1/17,61
2015/1/18,58
2015/1/19,63
2015/1/20,43
2015/1/21,41
2015/1/22,44
2015/1/23,62
2015/1/24,67
2015/1/25,69
2015/1/26,44
2015/1/27,42
2015/1/28,42
2015/1/29,30
2015/1/30,44
2015/1/31,44
2015/2/1,30
2015/2/2,38
2015/2/3,34
2015/2/4,35
2015/2/5,30
2015/2/6,23
2015/2/7,53
2015/2/8,44
2015/2/9,58
2015/2/10,50
2015/2/11,43
2015/2/12,38
2015/2/13,38
2015/2/14,55
2015/2/15,51
2015/2/16,77
2015/2/17,95
2015/2/18,44
2015/2/19,8
2015/2/20,118
2015/2/21,92
2015/2/22,52
2015/2/23,70
2015/2/24,82
2015/2/25,59
2015/2/26,48
2015/2/27,38
2015/2/28,49
2015/3/1,39
2015/3/2,47
2015/3/3,40
2015/3/4,29
2015/3/5,50
2015/3/6,66
2015/3/7,51
2015/3/8,82
2015/3/9,38
2015/3/10,26
2015/3/11,27
2015/3/12,27
2015/3/13,39
2015/3/14,54
2015/3/15,39
2015/3/16,51
2015/3/17,28
2015/3/18,36
2015/3/19,32
2015/3/20,46
2015/3/21,46
2015/3/22,43
2015/3/23,36
2015/3/25,22
2015/3/26,33
2015/3/27,43
2015/3/28,50
2015/3/29,43
2015/4/1,25
2015/4/2,36
2015/4/3,89
2015/4/4,158
2015/4/5,51
2015/4/6,80
2015/4/7,40
2015/4/8,33
2015/4/9,25
2015/4/10,41
2015/4/11,34
2015/4/12,43
2015/4/13,38
2015/4/14,27
2015/4/15,28
2015/4/16,20
2015/4/17,54
2015/4/18,45
2015/4/19,44
2015/4/20,36
2015/4/21,24
2015/4/22,45
2015/4/23,30
2015/4/24,38
2015/4/25,32
2015/4/26,51
2015/4/27,39
2015/4/28,53
2015/4/29,89
2015/4/30,110
2015/5/1,187
2015/5/2,80
2015/5/3,109
2015/5/4,48
2015/5/5,28
2015/5/6,80
2015/5/7,24
2015/5/8,48
2015/5/9,44
2015/5/10,43
2015/5/11,27
2015/5/12,47
2015/5/13,32
2015/5/14,25
2015/5/15,50
2015/5/16,57
2015/5/17,54
2015/5/18,35
2015/5/19,38
2015/5/20,24
2015/5/21,30
2015/5/22,33
2015/5/23,38
2015/5/24,37
2015/5/25,36
2015/5/26,24
2015/5/27,23
2015/5/28,29
2015/5/29,40
2015/5/30,36
2015/5/31,45
2015/6/1,31
2015/6/2,26
2015/6/3,11
2015/6/4,27
2015/6/5,26
2015/6/6,58
2015/6/7,41
2015/6/8,39
2015/6/9,29
2015/6/10,28
2015/6/11,28
2015/6/12,19
2015/6/13,33
2015/6/14,44
2015/6/15,29
2015/6/16,32
2015/6/17,29
2015/6/18,21
2015/6/19,35
2015/6/20,98
2015/6/21,57
2015/6/22,49
2015/6/23,29
2015/6/24,27
2015/6/25,33
2015/6/26,25
2015/6/27,40
2015/6/28,37
2015/6/29,34
2015/6/30,22
2015/7/1,45
2015/7/2,29
2015/7/3,30
2015/7/4,50
2015/7/5,25
2015/7/6,38
2015/7/7,30
2015/7/8,38
2015/7/9,31
2015/7/10,39
2015/7/11,31
2015/7/12,43
2015/7/13,50
2015/7/14,37
2015/7/15,32
2015/7/16,43
2015/7/17,18
2015/7/18,31
2015/7/19,34
2015/7/20,38
2015/7/21,27
2015/7/22,31
2015/7/23,45
2015/7/24,35
2015/7/25,29
2015/7/27,26
2015/7/28,15
2015/7/29,21
2015/7/30,29
2015/7/31,31
2015/8/1,26
2015/8/2,39
2015/8/3,23
2015/8/4,24
2015/8/5,18
2015/8/6,27
2015/8/7,17
2015/8/8,51
2015/8/9,50
2015/8/10,40
2015/8/11,34
2015/8/12,40
2015/8/13,40
2015/8/14,28
2015/8/15,37
2015/8/16,46
2015/8/17,37
2015/8/18,42
2015/8/19,46
2015/8/20,42
2015/8/21,27
2015/8/22,38
2015/8/23,37
2015/8/24,43
2015/8/25,28
2015/8/27,25
2015/8/28,24
2015/8/29,41
2015/8/30,39
2015/8/31,30
2015/9/1,17
2015/9/2,24
2015/9/3,48
2015/9/4,44
2015/9/5,35
2015/9/6,27
2015/9/7,22
2015/9/8,24
2015/9/9,17
2015/9/10,26
2015/9/11,26
2015/9/12,33
2015/9/13,34
2015/9/14,25
2015/9/15,22
2015/9/16,29
2015/9/17,23
2015/9/18,32
2015/9/19,40
2015/9/20,20
2015/9/21,35
2015/9/22,30
2015/9/23,28
2015/9/24,37
2015/9/25,50
2015/9/26,103
2015/9/27,64
2015/9/28,51
2015/9/29,44
2015/9/30,45
2015/10/1,113
2015/10/2,49
2015/10/3,54
2015/10/4,50
2015/10/5,44
2015/10/6,25
2015/10/7,50
2015/10/8,22
2015/10/9,29
2015/10/10,21
2015/10/11,16
2015/10/12,19
2015/10/13,12
2015/10/14,16
2015/10/15,18
2015/10/16,34
2015/10/17,51
2015/10/18,53
2015/10/19,31
2015/10/20,29
2015/10/21,36
2015/10/22,20
2015/10/23,50
2015/10/24,32
2015/10/25,37
2015/10/26,26
2015/10/27,14
2015/10/28,19
2015/10/29,17
2015/10/30,59
2015/11/1,61
2015/11/2,33
2015/11/3,20
2015/11/4,25
2015/11/5,29
2015/11/6,32
2015/11/7,36
2015/11/8,43
2015/11/9,29
2015/11/10,23
2015/11/11,27
2015/11/12,32
2015/11/13,46
2015/11/14,40
2015/11/15,38
2015/11/16,27
2015/11/17,20
2015/11/18,21
2015/11/19,22
2015/11/20,54
2015/11/21,63
2015/11/22,48
2015/11/23,26
2015/11/24,18
2015/11/25,21
2015/11/26,25
2015/11/27,51
2015/11/28,68
2015/11/29,53
2015/11/30,35
2015/12/1,15
2015/12/2,22
2015/12/3,14
2015/12/4,43
2015/12/5,57
2015/12/6,41
2015/12/7,14
2015/12/8,22
2015/12/9,24
2015/12/10,21
2015/12/11,35
2015/12/12,45
2015/12/13,32
2015/12/14,26
2015/12/15,19
2015/12/16,13
2015/12/17,36
2015/12/18,31
2015/12/19,37
2015/12/20,31
2015/12/21,19
2015/12/22,21
2015/12/23,30
2015/12/24,14
2015/12/25,35
2015/12/26,33
2015/12/27,34
2015/12/28,25
2015/12/29,9
2015/12/30,22
2015/12/31,76
2016/1/1,91
2016/1/2,48
2016/1/3,57
2016/1/4,31
2016/1/5,13
2016/1/6,15
2016/1/7,21
2016/1/8,26
2016/1/9,33
2016/1/10,26
2016/1/11,45
2016/1/12,42
2016/1/13,31
2016/1/14,27
2016/1/15,71
2016/1/16,87
2016/1/17,41
2016/1/18,33
2016/1/19,36
2016/1/20,53
2016/1/21,35
2016/1/22,26
2016/1/23,52
2016/1/24,38
2016/1/25,32
2016/1/26,32
2016/1/27,31
