Date,Count
2015/1/1,108
2015/1/2,104
2015/1/3,114
2015/1/4,91
2015/1/5,81
2015/1/6,50
2015/1/7,66
2015/1/8,83
2015/1/9,95
2015/1/10,80
2015/1/11,74
2015/1/12,125
2015/1/13,80
2015/1/14,97
2015/1/15,81
2015/1/16,105
2015/1/17,86
2015/1/18,69
2015/1/19,85
2015/1/20,131
2015/1/21,95
2015/1/22,109
2015/1/23,102
2015/1/24,109
2015/1/25,101
2015/1/26,58
2015/1/27,74
2015/1/28,82
2015/1/29,85
2015/1/30,112
2015/1/31,99
2015/2/1,117
2015/2/2,92
2015/2/3,141
2015/2/4,108
2015/2/5,85
2015/2/6,108
2015/2/7,59
2015/2/8,71
2015/2/9,94
2015/2/10,85
2015/2/11,62
2015/2/12,71
2015/2/13,74
2015/2/14,67
2015/2/15,45
2015/2/16,52
2015/2/17,35
2015/2/18,53
2015/2/19,51
2015/2/20,91
2015/2/21,92
2015/2/22,98
2015/2/23,157
2015/2/24,138
2015/2/25,167
2015/2/26,141
2015/2/27,155
2015/2/28,105
2015/3/1,88
2015/3/2,93
2015/3/3,125
2015/3/4,104
2015/3/5,106
2015/3/6,108
2015/3/7,126
2015/3/8,112
2015/3/9,125
2015/3/10,144
2015/3/11,119
2015/3/12,158
2015/3/13,143
2015/3/14,82
2015/3/15,155
2015/3/16,150
2015/3/17,121
2015/3/18,115
2015/3/19,117
2015/3/20,120
2015/3/21,115
2015/3/22,130
2015/3/23,125
2015/3/25,124
2015/3/26,117
2015/3/27,117
2015/3/28,129
2015/3/29,122
2015/4/1,115
2015/4/2,121
2015/4/3,63
2015/4/4,58
2015/4/5,97
2015/4/6,87
2015/4/7,106
2015/4/8,82
2015/4/9,93
2015/4/10,113
2015/4/11,93
2015/4/12,90
2015/4/13,99
2015/4/14,85
2015/4/15,123
2015/4/16,116
2015/4/17,106
2015/4/18,79
2015/4/19,97
2015/4/20,163
2015/4/21,130
2015/4/22,115
2015/4/23,127
2015/4/24,93
2015/4/25,125
2015/4/26,139
2015/4/27,145
2015/4/28,193
2015/4/29,137
2015/4/30,38
2015/5/1,56
2015/5/2,136
2015/5/3,74
2015/5/4,129
2015/5/5,121
2015/5/6,101
2015/5/7,82
2015/5/8,47
2015/5/9,92
2015/5/10,100
2015/5/11,94
2015/5/12,85
2015/5/13,84
2015/5/14,113
2015/5/15,110
2015/5/16,67
2015/5/17,98
2015/5/18,101
2015/5/19,89
2015/5/20,85
2015/5/21,56
2015/5/22,69
2015/5/23,106
2015/5/24,52
2015/5/25,63
2015/5/26,52
2015/5/27,44
2015/5/28,66
2015/5/29,41
2015/5/30,41
2015/5/31,49
2015/6/1,81
2015/6/2,59
2015/6/3,54
2015/6/4,61
2015/6/5,42
2015/6/6,64
2015/6/7,40
2015/6/8,53
2015/6/9,48
2015/6/10,103
2015/6/11,52
2015/6/12,51
2015/6/13,67
2015/6/14,54
2015/6/15,68
2015/6/16,57
2015/6/17,76
2015/6/18,56
2015/6/19,35
2015/6/20,45
2015/6/21,174
2015/6/22,89
2015/6/23,68
2015/6/24,78
2015/6/25,90
2015/6/26,61
2015/6/27,58
2015/6/28,65
2015/6/29,54
2015/6/30,62
