Date,Count
2015/1/1,69
2015/1/2,115
2015/1/3,158
2015/1/4,86
2015/1/5,38
2015/1/6,44
2015/1/7,43
2015/1/8,34
2015/1/9,41
2015/1/10,46
2015/1/11,106
2015/1/12,38
2015/1/13,26
2015/1/14,40
2015/1/15,21
2015/1/16,38
2015/1/17,56
2015/1/18,108
2015/1/19,40
2015/1/20,39
2015/1/21,48
2015/1/22,49
2015/1/23,49
2015/1/24,99
2015/1/25,122
2015/1/26,60
2015/1/27,63
2015/1/28,64
2015/1/29,65
2015/1/30,46
2015/1/31,79
2015/2/1,115
2015/2/2,59
2015/2/3,50
2015/2/4,61
2015/2/5,49
2015/2/6,61
2015/2/7,75
2015/2/8,148
2015/2/9,74
2015/2/10,60
2015/2/11,73
2015/2/12,80
2015/2/13,97
2015/2/14,135
2015/2/15,78
2015/2/16,54
2015/2/17,47
2015/2/18,15
2015/2/19,40
2015/2/20,41
2015/2/21,82
2015/2/22,91
2015/2/23,133
2015/2/24,139
2015/2/25,124
2015/2/26,104
2015/2/27,121
2015/2/28,89
2015/3/1,125
2015/3/2,85
2015/3/3,79
2015/3/4,50
2015/3/5,57
2015/3/6,84
2015/3/7,90
2015/3/8,87
2015/3/9,34
2015/3/10,50
2015/3/11,41
2015/3/12,29
2015/3/13,55
2015/3/14,68
2015/3/15,113
2015/3/16,41
2015/3/17,43
2015/3/18,49
2015/3/19,35
2015/3/20,39
2015/3/21,66
2015/3/22,104
2015/3/23,55
2015/3/25,33
2015/3/26,54
2015/3/27,42
2015/3/28,65
2015/3/29,113
2015/4/1,27
2015/4/2,27
2015/4/3,39
2015/4/4,101
2015/4/5,121
2015/4/6,99
2015/4/7,52
2015/4/8,35
2015/4/9,24
2015/4/10,43
2015/4/11,65
2015/4/12,79
2015/4/13,42
2015/4/14,51
2015/4/15,27
2015/4/16,25
2015/4/17,45
2015/4/18,55
2015/4/19,145
2015/4/20,72
2015/4/21,43
2015/4/22,55
2015/4/23,43
2015/4/24,40
2015/4/25,64
2015/4/26,99
2015/4/27,45
2015/4/28,45
2015/4/29,41
2015/4/30,73
2015/5/1,121
2015/5/2,102
2015/5/3,131
2015/5/4,68
2015/5/5,68
2015/5/6,55
2015/5/7,43
2015/5/8,82
2015/5/9,51
2015/5/10,112
2015/5/11,43
2015/5/12,44
2015/5/13,46
2015/5/14,23
2015/5/15,44
2015/5/16,63
2015/5/17,119
2015/5/18,51
2015/5/19,52
2015/5/20,37
2015/5/21,19
2015/5/22,30
2015/5/23,68
2015/5/24,66
2015/5/25,30
2015/5/26,44
2015/5/27,18
2015/5/28,37
2015/5/29,27
2015/5/30,55
2015/5/31,89
2015/6/1,30
2015/6/2,29
2015/6/3,31
2015/6/4,33
2015/6/5,33
2015/6/6,53
2015/6/7,84
2015/6/8,26
2015/6/9,33
2015/6/10,46
2015/6/11,35
2015/6/12,36
2015/6/13,58
2015/6/14,89
2015/6/15,43
2015/6/16,43
2015/6/17,33
2015/6/18,16
2015/6/19,24
2015/6/20,47
2015/6/21,81
2015/6/22,110
2015/6/23,44
2015/6/24,33
2015/6/25,26
2015/6/26,25
2015/6/27,52
2015/6/28,66
2015/6/29,30
2015/6/30,39
2015/7/1,31
2015/7/2,40
2015/7/3,24
2015/7/4,47
2015/7/5,93
2015/7/6,56
2015/7/7,45
2015/7/8,50
2015/7/9,50
2015/7/10,37
2015/7/11,56
2015/7/12,58
2015/7/13,36
2015/7/14,29
2015/7/15,44
2015/7/16,42
2015/7/17,49
2015/7/18,51
2015/7/19,52
2015/7/20,40
2015/7/21,31
2015/7/22,39
2015/7/23,58
2015/7/24,38
2015/7/25,52
2015/7/27,35
2015/7/28,35
2015/7/29,47
2015/7/30,45
2015/7/31,46
2015/8/1,44
2015/8/2,39
2015/8/3,34
2015/8/4,37
2015/8/5,43
2015/8/6,21
2015/8/7,29
2015/8/8,78
2015/8/9,59
2015/8/10,50
2015/8/11,52
2015/8/12,40
2015/8/13,40
2015/8/14,37
2015/8/15,47
2015/8/16,74
2015/8/17,37
2015/8/18,43
2015/8/19,68
2015/8/20,70
2015/8/21,38
2015/8/22,52
2015/8/23,79
2015/8/24,46
2015/8/25,62
2015/8/27,52
2015/8/28,48
2015/8/29,46
2015/8/30,81
2015/8/31,54
2015/9/1,34
2015/9/2,29
2015/9/3,45
2015/9/4,66
2015/9/5,89
2015/9/6,54
2015/9/7,38
2015/9/8,27
2015/9/9,31
2015/9/10,31
2015/9/11,40
2015/9/12,50
2015/9/13,80
2015/9/14,31
2015/9/15,31
2015/9/16,30
2015/9/17,17
2015/9/18,38
2015/9/19,60
2015/9/20,63
2015/9/21,25
2015/9/22,22
2015/9/23,38
2015/9/24,29
2015/9/25,23
2015/9/26,76
2015/9/27,83
2015/9/28,61
2015/9/29,55
2015/9/30,41
2015/10/1,78
2015/10/2,59
2015/10/3,68
2015/10/4,57
2015/10/5,82
2015/10/6,78
2015/10/7,81
2015/10/8,42
2015/10/9,35
2015/10/10,47
2015/10/11,79
2015/10/12,20
2015/10/13,26
2015/10/14,38
2015/10/15,37
2015/10/16,30
2015/10/17,96
2015/10/18,83
2015/10/19,29
2015/10/20,39
2015/10/21,37
2015/10/22,37
2015/10/23,49
2015/10/24,47
2015/10/25,77
2015/10/26,27
2015/10/27,22
2015/10/28,30
2015/10/29,18
2015/10/30,38
2015/11/1,91
2015/11/2,39
2015/11/3,32
2015/11/4,28
2015/11/5,24
2015/11/6,27
2015/11/7,49
2015/11/8,77
2015/11/9,27
2015/11/10,31
2015/11/11,32
2015/11/12,34
2015/11/13,31
2015/11/14,59
2015/11/15,80
2015/11/16,26
2015/11/17,33
2015/11/18,21
2015/11/19,32
2015/11/20,33
2015/11/21,35
2015/11/22,66
2015/11/23,45
2015/11/24,18
2015/11/25,44
2015/11/26,31
2015/11/27,43
2015/11/28,88
2015/11/29,114
2015/11/30,37
2015/12/1,37
2015/12/2,29
2015/12/3,35
2015/12/4,38
2015/12/5,36
2015/12/6,88
2015/12/7,28
2015/12/8,31
2015/12/9,31
2015/12/10,32
2015/12/11,45
2015/12/12,52
2015/12/13,84
2015/12/14,32
2015/12/15,27
2015/12/16,55
2015/12/17,25
2015/12/18,46
2015/12/19,52
2015/12/20,93
2015/12/21,36
2015/12/22,34
2015/12/23,25
2015/12/24,33
2015/12/25,61
2015/12/26,48
2015/12/27,68
2015/12/28,68
2015/12/29,34
2015/12/30,41
2015/12/31,13
2016/1/1,127
2016/1/2,92
2016/1/3,129
2016/1/4,55
2016/1/5,33
2016/1/6,34
2016/1/7,41
2016/1/8,30
2016/1/9,50
2016/1/10,93
2016/1/11,33
2016/1/12,35
2016/1/13,46
2016/1/14,43
2016/1/15,38
2016/1/16,90
2016/1/17,114
2016/1/18,39
2016/1/19,57
2016/1/20,52
2016/1/21,48
2016/1/22,47
2016/1/23,136
2016/1/24,178
2016/1/25,88
2016/1/26,77
2016/1/27,123
2016/1/28,69
2016/1/29,70
2016/1/30,83
2016/1/31,107
