Date,Count
2015/1/1,76
2015/1/2,35
2015/1/3,42
2015/1/4,65
2015/1/5,11
2015/1/6,15
2015/1/7,6
2015/1/8,11
2015/1/9,20
2015/1/10,19
2015/1/11,19
2015/1/12,19
2015/1/13,40
2015/1/14,58
2015/1/15,51
2015/1/16,34
2015/1/17,63
2015/1/18,34
2015/1/19,26
2015/1/20,71
2015/1/21,21
2015/1/22,54
2015/1/23,48
2015/1/24,94
2015/1/25,30
2015/1/26,14
2015/1/27,12
2015/1/28,17
2015/1/29,60
2015/1/30,94
2015/1/31,98
2015/2/1,37
2015/2/2,40
2015/2/3,12
2015/2/4,39
2015/2/5,4
2015/2/6,5
2015/2/7,4
2015/2/8,6
2015/2/9,4
2015/2/10,4
2015/2/11,7
2015/2/12,4
2015/2/13,7
2015/2/14,7
2015/2/15,12
2015/2/16,11
2015/2/17,21
2015/2/18,2
2015/2/19,1
2015/2/20,18
2015/2/21,11
2015/2/22,18
2015/2/23,9
2015/2/24,15
2015/2/25,7
2015/2/26,4
2015/2/27,6
2015/2/28,14
2015/3/1,8
2015/3/2,13
2015/3/3,8
2015/3/4,7
2015/3/5,4
2015/3/6,12
2015/3/7,24
2015/3/8,30
2015/3/9,15
2015/3/10,13
2015/3/11,7
2015/3/12,11
2015/3/13,16
2015/3/14,41
2015/3/15,41
2015/3/16,10
2015/3/17,7
2015/3/18,7
2015/3/19,14
2015/3/20,20
2015/3/21,20
2015/3/22,18
2015/3/23,11
2015/3/25,6
2015/3/26,18
2015/3/27,11
2015/3/28,20
2015/3/29,22
2015/4/1,12
2015/4/2,59
2015/4/3,73
2015/4/4,39
2015/4/5,23
2015/4/6,113
2015/4/7,18
2015/4/8,8
2015/4/9,8
2015/4/10,26
2015/4/11,15
2015/4/12,14
2015/4/13,22
2015/4/14,12
2015/4/15,6
2015/4/16,10
2015/4/17,24
2015/4/18,17
2015/4/19,26
2015/4/20,10
2015/4/21,9
2015/4/22,10
2015/4/23,16
2015/4/24,13
2015/4/25,13
2015/4/26,20
2015/4/27,16
2015/4/28,28
2015/4/29,80
2015/4/30,73
2015/5/1,56
2015/5/2,11
2015/5/3,67
2015/5/4,37
2015/5/5,37
2015/5/6,16
2015/5/7,15
2015/5/8,29
2015/5/9,34
2015/5/10,20
2015/5/11,13
2015/5/12,14
2015/5/13,7
2015/5/14,19
2015/5/15,20
2015/5/16,27
2015/5/17,24
2015/5/18,14
2015/5/19,10
2015/5/20,25
2015/5/21,41
2015/5/22,70
2015/5/23,46
2015/5/24,33
2015/5/25,14
2015/5/26,19
2015/5/27,25
2015/5/28,37
2015/5/29,97
2015/5/30,25
2015/5/31,39
2015/6/1,12
2015/6/2,11
2015/6/3,45
2015/6/4,38
2015/6/5,72
2015/6/6,39
2015/6/7,22
2015/6/8,14
2015/6/9,24
2015/6/10,25
2015/6/11,39
2015/6/12,35
2015/6/13,21
2015/6/14,35
2015/6/15,25
2015/6/16,28
2015/6/17,33
2015/6/18,121
2015/6/19,113
2015/6/20,20
2015/6/21,29
2015/6/22,75
2015/6/23,33
2015/6/24,24
2015/6/25,14
2015/6/26,27
2015/6/27,35
2015/6/28,32
2015/6/29,27
2015/6/30,30
2015/7/1,14
2015/7/2,15
2015/7/3,36
2015/7/4,15
2015/7/5,20
2015/7/6,14
2015/7/7,28
2015/7/8,23
2015/7/9,24
2015/7/10,53
2015/7/11,25
2015/7/12,45
2015/7/13,32
2015/7/14,31
2015/7/15,71
2015/7/16,27
2015/7/17,12
2015/7/18,7
2015/7/19,6
2015/7/20,6
2015/7/21,10
2015/7/22,2
2015/7/23,19
2015/7/24,9
2015/7/25,3
2015/7/27,2
2015/7/28,8
2015/7/29,5
2015/7/30,8
2015/7/31,10
2015/8/1,5
2015/8/2,1
2015/8/3,3
2015/8/4,2
2015/8/5,10
2015/8/6,8
2015/8/7,7
2015/8/8,9
2015/8/9,3
2015/8/10,7
2015/8/11,3
2015/8/12,5
2015/8/13,10
2015/8/14,18
2015/8/15,4
2015/8/16,7
2015/8/17,8
2015/8/18,6
2015/8/19,11
2015/8/21,10
2015/8/22,5
2015/8/23,18
2015/8/24,11
2015/8/25,7
2015/8/27,12
2015/8/28,13
2015/8/29,9
2015/8/30,12
2015/8/31,11
2015/9/1,13
2015/9/2,82
2015/9/3,19
2015/9/4,10
2015/9/5,24
2015/9/6,20
2015/9/7,11
2015/9/8,25
2015/9/9,8
2015/9/10,21
2015/9/11,49
2015/9/12,16
2015/9/13,18
2015/9/14,15
2015/9/15,21
2015/9/16,14
2015/9/17,9
2015/9/18,48
2015/9/19,25
2015/9/20,46
2015/9/21,11
2015/9/22,28
2015/9/23,17
2015/9/24,46
2015/9/25,183
2015/9/26,144
2015/9/27,72
2015/9/28,38
2015/9/29,162
2015/9/30,98
2015/10/1,120
2015/10/2,21
2015/10/3,17
2015/10/4,16
2015/10/5,10
2015/10/6,27
2015/10/7,11
2015/10/8,24
2015/10/9,25
2015/10/10,23
2015/10/11,32
2015/10/12,16
2015/10/13,13
2015/10/14,9
2015/10/15,22
2015/10/16,80
2015/10/17,25
2015/10/18,41
2015/10/19,25
2015/10/20,18
2015/10/21,26
2015/10/22,28
2015/10/23,88
2015/10/24,29
2015/10/25,29
2015/10/26,8
2015/10/27,8
2015/10/28,27
2015/10/29,50
2015/10/30,125
2015/11/1,57
2015/11/2,12
2015/11/3,20
2015/11/4,20
2015/11/5,41
2015/11/6,140
2015/11/7,32
2015/11/8,73
2015/11/9,26
2015/11/10,23
2015/11/11,23
2015/11/12,54
2015/11/13,120
2015/11/14,53
2015/11/15,54
2015/11/16,16
2015/11/17,13
2015/11/18,23
2015/11/19,47
2015/11/20,168
2015/11/21,34
2015/11/22,21
2015/11/23,23
2015/11/24,25
2015/11/25,22
2015/11/26,37
2015/11/27,135
2015/11/28,33
2015/11/29,53
2015/11/30,32
2015/12/1,26
2015/12/2,35
2015/12/3,49
2015/12/4,117
2015/12/5,27
2015/12/6,78
2015/12/7,21
2015/12/8,18
2015/12/9,31
2015/12/10,37
2015/12/11,93
2015/12/12,26
2015/12/13,40
2015/12/14,14
2015/12/15,18
2015/12/16,18
2015/12/17,42
2015/12/18,62
2015/12/19,31
2015/12/20,26
2015/12/21,15
2015/12/22,16
2015/12/23,11
2015/12/24,41
2015/12/25,61
2015/12/26,23
2015/12/27,31
2015/12/28,26
2015/12/29,47
2015/12/30,172
2015/12/31,324
2016/1/1,80
2016/1/2,25
2016/1/3,99
2016/1/4,27
2016/1/5,23
2016/1/6,45
2016/1/7,35
2016/1/8,68
2016/1/9,72
2016/1/10,82
2016/1/11,60
2016/1/12,113
2016/1/13,54
2016/1/14,101
2016/1/15,204
2016/1/16,143
2016/1/17,40
2016/1/18,40
2016/1/19,36
2016/1/20,47
2016/1/21,156
2016/1/22,176
2016/1/23,112
2016/1/24,50
2016/1/25,27
2016/1/26,10
2016/1/27,19
2016/1/28,25
2016/1/29,17
2016/1/30,16
2016/1/31,22
2016/2/1,6
2016/2/2,9
2016/2/3,13
2016/2/4,14
2016/2/5,22
2016/2/6,18
2016/2/7,4
2016/2/8,6
2016/2/9,14
2016/2/10,15
2016/2/11,12
2016/2/12,11
2016/2/13,18
2016/2/14,8
2016/2/15,12
2016/2/16,9
2016/2/17,17
2016/2/18,11
2016/2/20,10
2016/2/21,14
2016/2/22,8
2016/2/23,10
2016/2/24,8
2016/2/25,8
2016/2/26,24
2016/2/27,35
2016/2/28,28
2016/2/29,13
2016/3/1,12
2016/3/2,13
2016/3/3,13
2016/3/4,46
2016/3/5,56
2016/3/6,52
2016/3/7,30
2016/3/8,10
2016/3/9,19
2016/3/10,26
2016/3/11,78
2016/3/12,21
2016/3/13,36
2016/3/14,16
2016/3/15,18
2016/3/16,21
2016/3/17,24
2016/3/18,95
2016/3/19,23
2016/3/20,53
