Date,Count
2015/1/1,7
2015/1/2,8
2015/1/3,7
2015/1/4,2
2015/1/5,3
2015/1/6,2
2015/1/7,3
2015/1/8,5
2015/1/9,4
2015/1/10,7
2015/1/11,6
2015/1/12,4
2015/1/13,1
2015/1/14,3
2015/1/15,3
2015/1/16,3
2015/1/17,2
2015/1/19,2
2015/1/20,1
2015/1/21,3
2015/1/22,7
2015/1/24,4
2015/1/25,2
2015/1/28,5
2015/1/29,1
2015/1/31,3
2015/2/1,3
2015/2/2,2
2015/2/3,2
2015/2/4,2
2015/2/5,4
2015/2/7,5
2015/2/8,6
2015/2/9,2
2015/2/10,3
2015/2/11,2
2015/2/12,4
2015/2/13,3
2015/2/14,5
2015/2/16,2
2015/2/19,1
2015/2/20,2
2015/2/21,7
2015/2/22,4
2015/2/23,2
2015/2/24,3
2015/2/25,8
2015/2/27,5
2015/2/28,2
2015/3/1,5
2015/3/2,1
2015/3/3,5
2015/3/4,1
2015/3/5,7
2015/3/6,5
2015/3/7,13
2015/3/8,1
2015/3/9,3
2015/3/10,2
2015/3/11,6
2015/3/12,10
2015/3/13,4
2015/3/14,9
2015/3/15,1
2015/3/16,1
2015/3/17,1
2015/3/18,5
2015/3/19,6
2015/3/20,2
2015/3/21,3
2015/3/22,1
2015/3/23,1
2015/3/25,5
2015/3/26,11
2015/3/27,2
2015/3/28,3
2015/3/29,3
2015/4/1,10
2015/4/2,8
2015/4/3,7
2015/4/4,5
2015/4/5,10
2015/4/6,2
2015/4/7,4
2015/4/8,3
2015/4/9,14
2015/4/10,8
2015/4/11,6
2015/4/12,2
2015/4/13,4
2015/4/14,1
2015/4/15,8
2015/4/16,9
2015/4/17,3
2015/4/18,8
2015/4/19,3
2015/4/20,4
2015/4/21,4
2015/4/23,9
2015/4/24,5
2015/4/25,5
2015/4/26,2
2015/4/27,5
2015/4/29,10
2015/4/30,6
2015/5/1,9
2015/5/2,11
2015/5/3,1
2015/5/4,9
2015/5/6,5
2015/5/7,9
2015/5/8,9
2015/5/9,15
2015/5/10,3
2015/5/11,2
2015/5/12,4
2015/5/13,3
2015/5/14,2
2015/5/15,1
2015/5/16,4
2015/5/18,1
2015/5/19,4
2015/5/20,1
2015/5/21,14
2015/5/22,8
2015/5/23,9
2015/5/24,2
2015/5/25,5
2015/5/26,3
2015/5/27,5
2015/5/28,4
2015/5/29,3
2015/5/30,7
2015/5/31,1
2015/6/1,2
2015/6/2,1
2015/6/3,1
2015/6/4,7
2015/6/5,3
2015/6/6,11
2015/6/7,1
2015/6/8,2
2015/6/9,3
2015/6/10,1
2015/6/11,10
2015/6/12,5
2015/6/13,5
2015/6/14,4
2015/6/15,4
2015/6/16,1
2015/6/17,2
2015/6/18,6
2015/6/19,4
2015/6/20,5
2015/6/21,11
2015/6/22,4
2015/6/23,4
2015/6/24,2
2015/6/25,6
2015/6/26,5
2015/6/27,5
2015/6/28,8
2015/6/29,7
2015/6/30,3
2015/7/1,1
2015/7/2,11
2015/7/3,3
2015/7/4,12
2015/7/5,3
2015/7/6,6
2015/7/7,7
2015/7/8,5
2015/7/9,3
2015/7/10,5
2015/7/11,5
2015/7/12,12
2015/7/13,9
2015/7/14,8
2015/7/15,9
2015/7/16,5
2015/7/17,11
2015/7/18,7
2015/7/19,7
2015/7/20,2
2015/7/21,1
2015/7/22,3
2015/7/23,12
2015/7/24,2
2015/7/25,6
2015/7/27,2
2015/7/28,5
2015/7/29,4
2015/7/30,11
2015/7/31,2
2015/8/1,10
2015/8/2,12
2015/8/3,4
2015/8/4,5
2015/8/5,6
2015/8/6,6
2015/8/7,1
2015/8/8,9
2015/8/9,6
2015/8/10,9
2015/8/11,5
2015/8/12,11
2015/8/14,5
2015/8/15,12
2015/8/16,7
2015/8/17,4
2015/8/18,6
2015/8/19,21
2015/8/20,17
2015/8/21,12
2015/8/22,11
2015/8/23,9
2015/8/24,1
2015/8/25,7
2015/8/27,12
2015/8/28,9
2015/8/29,12
2015/8/30,20
2015/8/31,5
2015/9/1,7
2015/9/2,8
2015/9/3,3
2015/9/4,3
2015/9/5,8
2015/9/6,9
2015/9/7,5
2015/9/8,2
2015/9/9,6
2015/9/10,3
2015/9/11,7
2015/9/12,7
2015/9/13,8
2015/9/14,6
2015/9/15,4
2015/9/16,4
2015/9/17,6
2015/9/18,11
2015/9/19,14
2015/9/20,8
2015/9/21,4
2015/9/22,5
2015/9/23,2
2015/9/24,13
2015/9/25,17
2015/9/26,23
2015/9/27,4
2015/9/28,1
2015/9/29,10
2015/9/30,9
2015/10/1,17
2015/10/2,12
2015/10/3,10
2015/10/4,11
2015/10/5,12
2015/10/6,15
2015/10/7,12
2015/10/8,1
2015/10/9,12
2015/10/10,6
2015/10/11,2
2015/10/12,3
2015/10/13,7
2015/10/14,5
2015/10/15,14
2015/10/16,11
2015/10/17,23
2015/10/18,3
2015/10/19,8
2015/10/20,7
2015/10/21,3
2015/10/22,8
2015/10/23,13
2015/10/24,13
2015/10/25,4
2015/10/26,6
2015/10/27,6
2015/10/28,3
2015/10/29,9
2015/10/30,15
2015/11/1,8
2015/11/2,11
2015/11/3,10
2015/11/4,7
2015/11/5,5
2015/11/6,11
2015/11/7,23
2015/11/8,14
2015/11/9,4
2015/11/10,5
2015/11/11,5
2015/11/12,8
2015/11/13,9
2015/11/14,12
2015/11/15,9
2015/11/16,6
2015/11/17,1
2015/11/18,9
2015/11/19,7
2015/11/20,9
2015/11/21,15
2015/11/22,10
2015/11/23,3
2015/11/24,3
2015/11/25,3
