Date,Count
2015/1/3,3
2015/1/4,2
2015/1/8,1
2015/1/9,2
2015/1/10,1
2015/1/11,1
2015/1/13,1
2015/1/14,2
2015/1/15,2
2015/1/25,1
2015/1/26,1
2015/1/27,1
2015/1/28,2
2015/1/30,1
2015/1/31,2
2015/2/1,1
2015/2/2,1
2015/2/3,1
2015/2/5,1
2015/2/6,3
2015/2/7,1
2015/2/12,1
2015/2/13,1
2015/2/14,1
2015/2/15,3
2015/2/17,4
2015/2/19,1
2015/2/22,5
2015/2/23,5
2015/2/24,2
2015/2/25,7
2015/3/3,2
2015/3/4,3
2015/3/7,1
2015/3/8,1
2015/3/15,2
2015/3/16,1
2015/3/18,1
2015/3/21,2
2015/3/23,3
2015/3/26,1
2015/4/4,1
2015/4/8,2
2015/4/9,1
2015/4/11,1
2015/4/13,1
2015/4/14,1
2015/4/15,2
2015/4/16,2
2015/4/17,2
2015/4/18,1
2015/4/19,2
2015/4/21,1
2015/4/24,2
2015/4/26,3
2015/4/27,1
2015/4/30,2
2015/5/1,1
2015/5/2,5
2015/5/5,2
2015/5/6,2
2015/5/10,1
2015/5/15,1
2015/5/16,3
2015/5/18,1
2015/5/19,2
2015/5/20,1
2015/5/21,1
2015/5/22,1
2015/5/23,1
2015/5/25,3
2015/5/26,2
2015/5/29,2
2015/6/1,3
2015/6/3,1
2015/6/6,1
2015/6/9,3
2015/6/10,1
2015/6/14,1
2015/6/17,1
2015/6/21,1
2015/6/22,4
2015/6/24,1
2015/6/27,2
2015/6/30,1
2015/7/2,1
2015/7/3,1
2015/7/4,2
2015/7/6,2
2015/7/7,2
2015/7/8,4
2015/7/9,2
2015/7/11,2
2015/7/12,1
2015/7/13,1
2015/7/15,1
2015/7/16,1
2015/7/17,1
2015/7/18,4
2015/7/21,1
2015/7/22,3
2015/7/24,2
2015/7/25,4
2015/7/27,3
2015/7/29,1
2015/7/31,1
2015/8/1,1
2015/8/4,1
2015/8/6,1
2015/8/9,1
2015/8/10,1
2015/8/14,1
2015/8/16,2
2015/8/19,1
2015/8/21,1
2015/8/24,5
2015/8/25,2
2015/8/27,1
2015/8/29,1
2015/9/3,1
2015/9/4,6
2015/9/5,5
2015/9/6,1
2015/9/7,1
2015/9/8,1
2015/9/12,1
2015/9/13,4
2015/9/14,1
2015/9/15,4
2015/9/17,1
2015/9/19,2
2015/9/20,1
2015/9/22,3
2015/9/23,1
2015/9/24,1
2015/9/25,4
2015/9/26,3
2015/9/27,1
2015/9/28,2
2015/9/29,1
2015/10/1,2
2015/10/3,6
2015/10/5,3
2015/10/8,1
2015/10/9,2
2015/10/10,2
2015/10/11,1
2015/10/12,1
2015/10/13,2
2015/10/16,3
2015/10/17,3
2015/10/20,1
2015/10/21,3
2015/10/23,4
2015/10/24,1
2015/10/25,3
2015/10/28,1
2015/10/29,1
2015/10/30,1
2015/11/5,1
2015/11/7,1
2015/11/8,1
2015/11/12,1
2015/11/13,3
2015/11/15,2
2015/11/17,2
2015/11/19,1
2015/11/21,1
2015/11/22,2
2015/11/23,3
2015/11/26,1
2015/11/27,3
2015/11/29,3
2015/12/2,1
2015/12/3,2
2015/12/4,2
2015/12/5,1
2015/12/7,1
2015/12/8,1
2015/12/10,2
2015/12/11,2
2015/12/13,2
2015/12/14,2
2015/12/16,1
2015/12/17,1
2015/12/18,1
2015/12/20,1
2015/12/21,2
2015/12/22,1
2015/12/24,1
2015/12/25,1
2015/12/26,1
2015/12/27,3
2015/12/28,4
2015/12/30,3
2015/12/31,2
2016/1/1,2
2016/1/2,2
2016/1/4,1
2016/1/5,3
2016/1/8,1
2016/1/10,3
2016/1/12,2
2016/1/13,2
2016/1/14,2
2016/1/17,2
2016/1/18,1
2016/1/19,3
2016/1/23,1
2016/1/24,1
2016/1/25,1
2016/1/26,2
2016/1/28,2
2016/1/30,4
2016/2/1,1
2016/2/2,1
2016/2/3,4
2016/2/5,2
2016/2/6,2
2016/2/9,2
2016/2/10,1
2016/2/11,2
2016/2/12,10
2016/2/13,1
2016/2/14,2
2016/2/15,1
2016/2/16,4
2016/2/17,3
2016/2/18,2
2016/2/20,1
2016/2/21,4
2016/2/23,3
2016/2/24,2
2016/2/28,2
2016/2/29,4
2016/3/1,1
2016/3/2,3
2016/3/4,6
2016/3/5,3
2016/3/10,4
2016/3/11,2
2016/3/12,1
2016/3/14,2
2016/3/15,2
2016/3/17,3
2016/3/18,3
2016/3/19,6
2016/3/20,4
