Date,Count
2015/1/1,231
2015/1/2,166
2015/1/3,186
2015/1/4,138
2015/1/5,111
2015/1/6,78
2015/1/7,98
2015/1/8,92
2015/1/9,101
2015/1/10,108
2015/1/11,122
2015/1/12,130
2015/1/13,128
2015/1/14,159
2015/1/15,189
2015/1/16,161
2015/1/17,138
2015/1/18,146
2015/1/19,117
2015/1/20,91
2015/1/21,117
2015/1/22,146
2015/1/23,196
2015/1/24,161
2015/1/25,87
2015/1/26,93
2015/1/27,76
2015/1/28,90
2015/1/29,103
2015/1/30,91
2015/1/31,89
2015/2/1,91
2015/2/2,76
2015/2/3,87
2015/2/4,85
2015/2/5,77
2015/2/6,111
2015/2/7,114
2015/2/8,112
2015/2/9,124
2015/2/10,110
2015/2/11,85
2015/2/12,106
2015/2/13,159
2015/2/14,129
2015/2/15,158
2015/2/16,211
2015/2/17,190
2015/2/18,78
2015/2/19,92
2015/2/20,188
2015/2/21,189
2015/2/22,150
2015/2/23,166
2015/2/24,190
2015/2/25,125
2015/2/26,137
2015/2/27,97
2015/2/28,136
2015/3/1,112
2015/3/2,123
2015/3/3,111
2015/3/4,137
2015/3/5,148
2015/3/6,248
2015/3/7,202
2015/3/8,169
2015/3/9,127
2015/3/10,126
2015/3/11,111
2015/3/12,116
2015/3/13,144
2015/3/14,136
2015/3/15,96
2015/3/16,110
2015/3/17,106
2015/3/18,113
2015/3/19,128
2015/3/20,143
2015/3/21,109
2015/3/22,120
2015/3/23,104
2015/3/25,99
2015/3/26,123
2015/3/27,150
2015/3/28,112
2015/3/29,122
2015/4/1,115
2015/4/2,230
2015/4/3,477
2015/4/4,254
2015/4/5,160
2015/4/6,194
2015/4/7,138
2015/4/8,81
2015/4/9,101
2015/4/10,135
2015/4/11,104
2015/4/12,114
2015/4/13,90
2015/4/14,108
2015/4/15,101
2015/4/16,122
2015/4/17,138
2015/4/18,99
2015/4/19,117
2015/4/20,122
2015/4/21,101
2015/4/22,89
2015/4/23,119
2015/4/24,168
2015/4/25,192
2015/4/26,157
2015/4/27,150
2015/4/28,164
2015/4/29,325
2015/4/30,463
2015/5/1,220
2015/5/2,239
2015/5/3,285
2015/5/4,163
2015/5/5,137
2015/5/6,109
2015/5/7,105
2015/5/8,176
2015/5/9,145
2015/5/10,114
2015/5/11,85
2015/5/12,117
2015/5/13,114
2015/5/14,139
2015/5/15,167
