Date,Count
2015/1/1,118
2015/1/2,267
2015/1/3,435
2015/1/4,131
2015/1/5,52
2015/1/6,61
2015/1/7,75
2015/1/8,63
2015/1/9,108
2015/1/10,89
2015/1/11,105
2015/1/12,147
2015/1/13,160
2015/1/14,263
2015/1/15,175
2015/1/16,186
2015/1/17,182
2015/1/18,136
2015/1/19,144
2015/1/20,188
2015/1/21,128
2015/1/22,220
2015/1/23,316
2015/1/24,188
2015/1/25,102
2015/1/26,89
2015/1/27,78
2015/1/28,167
2015/1/29,255
2015/1/30,375
2015/1/31,270
2015/2/1,219
2015/2/2,132
2015/2/3,52
2015/2/4,107
2015/2/5,42
2015/2/6,41
2015/2/7,61
2015/2/8,47
2015/2/9,49
2015/2/10,47
2015/2/11,32
2015/2/12,43
2015/2/13,48
2015/2/14,68
2015/2/15,74
2015/2/16,64
2015/2/17,49
2015/2/18,8
2015/2/19,22
2015/2/20,58
2015/2/21,122
2015/2/22,86
2015/2/23,120
2015/2/24,130
2015/2/25,54
2015/2/26,77
2015/2/27,71
2015/2/28,102
2015/3/1,69
2015/3/2,74
2015/3/3,60
2015/3/4,69
2015/3/5,72
2015/3/6,123
2015/3/7,164
2015/3/8,143
2015/3/9,86
2015/3/10,88
2015/3/11,70
2015/3/12,66
2015/3/13,134
2015/3/14,107
2015/3/15,127
2015/3/16,64
2015/3/17,89
2015/3/18,61
2015/3/19,99
2015/3/20,161
2015/3/21,117
2015/3/22,96
2015/3/23,83
2015/3/25,128
2015/3/26,104
2015/3/27,165
2015/3/28,94
2015/3/29,110
2015/4/1,144
2015/4/2,424
2015/4/3,493
2015/4/4,120
2015/4/5,208
2015/4/6,201
2015/4/7,81
2015/4/8,83
2015/4/9,103
2015/4/10,136
2015/4/11,99
2015/4/12,135
2015/4/13,84
2015/4/14,72
2015/4/15,79
2015/4/16,115
2015/4/17,161
2015/4/18,134
2015/4/19,145
2015/4/20,66
2015/4/21,81
2015/4/22,100
2015/4/23,131
2015/4/24,137
2015/4/25,97
2015/4/26,141
2015/4/27,144
2015/4/28,368
2015/4/29,685
2015/4/30,605
2015/5/1,137
2015/5/2,203
2015/5/3,232
2015/5/4,112
2015/5/5,78
2015/5/6,102
2015/5/7,142
2015/5/8,172
2015/5/9,109
2015/5/10,110
2015/5/11,82
2015/5/12,78
2015/5/13,83
2015/5/14,176
2015/5/15,219
2015/5/16,123
2015/5/17,152
2015/5/18,110
2015/5/19,88
2015/5/20,66
2015/5/21,73
2015/5/22,205
2015/5/23,72
2015/5/24,111
2015/5/25,53
2015/5/26,68
2015/5/27,47
2015/5/28,71
2015/5/29,248
2015/5/30,94
2015/5/31,90
2015/6/1,51
2015/6/2,55
2015/6/3,63
2015/6/4,126
2015/6/5,145
2015/6/6,118
2015/6/7,84
2015/6/8,60
2015/6/9,36
2015/6/10,53
2015/6/11,71
2015/6/12,130
2015/6/13,84
2015/6/14,89
2015/6/15,82
2015/6/16,56
2015/6/17,114
2015/6/18,234
2015/6/19,496
2015/6/20,334
2015/6/21,110
2015/6/22,155
2015/6/23,80
2015/6/24,78
2015/6/25,76
2015/6/26,128
2015/6/27,118
2015/6/28,82
2015/6/29,73
2015/6/30,58
2015/7/1,58
2015/7/2,88
2015/7/3,153
2015/7/4,165
2015/7/5,81
2015/7/6,84
2015/7/7,90
2015/7/8,117
2015/7/9,150
2015/7/10,195
2015/7/11,377
2015/7/12,214
2015/7/13,178
2015/7/14,165
2015/7/15,295
2015/7/16,325
2015/7/17,140
2015/7/18,51
2015/7/19,66
2015/7/20,56
2015/7/21,59
2015/7/22,44
2015/7/23,112
2015/7/24,45
2015/7/25,43
2015/7/27,50
2015/7/28,38
2015/7/29,38
2015/7/30,44
2015/7/31,59
2015/8/1,61
2015/8/2,61
2015/8/3,42
2015/8/4,32
2015/8/5,41
2015/8/6,46
2015/8/7,48
2015/8/8,64
2015/8/9,66
2015/8/10,61
2015/8/11,37
2015/8/12,44
2015/8/13,45
2015/8/14,71
2015/8/15,64
2015/8/16,81
2015/8/17,49
2015/8/18,64
2015/8/19,39
2015/8/20,41
2015/8/21,57
2015/8/22,69
2015/8/23,86
2015/8/24,56
2015/8/25,52
2015/8/27,63
2015/8/28,75
2015/8/29,106
2015/8/30,91
2015/8/31,63
2015/9/1,64
2015/9/2,143
2015/9/3,100
2015/9/4,107
2015/9/5,105
2015/9/6,97
2015/9/7,79
2015/9/8,103
2015/9/9,53
2015/9/10,92
2015/9/11,159
2015/9/12,125
2015/9/13,86
2015/9/14,70
2015/9/15,90
2015/9/16,73
2015/9/17,76
2015/9/18,136
2015/9/19,67
2015/9/20,129
2015/9/21,85
2015/9/22,58
2015/9/23,75
2015/9/24,130
2015/9/25,412
2015/9/26,450
2015/9/27,295
2015/9/28,143
2015/9/29,440
2015/9/30,561
2015/10/1,538
2015/10/2,181
2015/10/3,113
2015/10/4,143
2015/10/5,97
2015/10/6,128
2015/10/7,128
2015/10/8,64
2015/10/9,89
2015/10/10,77
2015/10/11,96
2015/10/12,59
2015/10/13,78
2015/10/14,60
2015/10/15,73
2015/10/16,183
2015/10/17,111
2015/10/18,190
2015/10/19,79
2015/10/20,82
2015/10/21,73
2015/10/22,91
2015/10/23,198
2015/10/24,88
2015/10/25,122
2015/10/26,62
2015/10/27,64
2015/10/28,82
2015/10/29,108
2015/10/30,232
2015/11/1,153
2015/11/2,83
2015/11/3,74
2015/11/4,84
2015/11/5,88
2015/11/6,240
2015/11/7,96
2015/11/8,151
2015/11/9,87
2015/11/10,86
2015/11/11,80
2015/11/12,122
2015/11/13,224
2015/11/14,121
2015/11/15,172
2015/11/16,81
2015/11/17,79
2015/11/18,85
2015/11/19,110
2015/11/20,288
2015/11/21,128
2015/11/22,135
2015/11/23,81
2015/11/24,56
2015/11/25,99
2015/11/26,128
2015/11/27,239
2015/11/28,107
2015/11/29,158
2015/11/30,93
2015/12/1,95
2015/12/2,96
2015/12/3,87
2015/12/4,239
2015/12/5,109
2015/12/6,160
2015/12/7,89
2015/12/8,97
2015/12/9,64
2015/12/10,100
2015/12/11,218
2015/12/12,94
2015/12/13,110
2015/12/14,53
2015/12/15,54
2015/12/16,83
2015/12/17,103
2015/12/18,175
2015/12/19,89
2015/12/20,95
2015/12/21,56
2015/12/22,64
2015/12/23,70
2015/12/24,101
2015/12/25,185
2015/12/26,89
2015/12/27,102
2015/12/28,88
2015/12/29,146
2015/12/30,305
2015/12/31,729
2016/1/1,229
2016/1/2,138
2016/1/3,226
2016/1/4,114
2016/1/5,121
2016/1/6,141
2016/1/7,115
2016/1/8,177
2016/1/9,209
2016/1/10,254
